target,feature,corr,n
car_mm_1q_p0_p5_pct,tr__tr_lm_neg_prop__all__all,0.032903783870146495,400
car_mm_1q_p0_p5_pct,news__nw_lm_lit_prop__all,0.031972451557993095,400
car_mm_1q_p0_p5_pct,news__nw_lm_lit_prop__post,0.0319101020492587,400
car_mm_1q_p0_p5_pct,tr__tr_lm_tone__qa__all,-0.029660435086474157,400
car_mm_1q_p0_p5_pct,news__nw_lm_unc_prop__all,-0.029362206082072455,400
car_mm_1q_p0_p5_pct,tr__tr_lm_constr_prop__all__all,-0.02373434912082636,400
car_mm_1q_p0_p5_pct,news__nw_lm_unc_prop__post,-0.021803106393575404,400
car_mm_1q_p0_p5_pct,tr__tr_lm_pos_prop__all__all,0.019650420808196817,400
car_mm_1q_p0_p5_pct,news__nw_lm_lit_prop__post_minus_pre,0.016940800398031825,400
car_mm_1q_p0_p5_pct,news__nw_lm_neg_prop__post,-0.015354217816180349,400
car_mm_1q_p0_p5_pct,tr__tr_lm_constr_prop__qa__all,0.014469963669125285,400
car_mm_1q_p0_p5_pct,news__nw_lm_lit_prop__pre,0.013323879118365321,400
car_mm_1q_p0_p5_pct,tr__tr_lm_pos_prop__qa__all,0.012281202303903753,400
car_mm_1q_p0_p5_pct,news__nw_lm_unc_prop__pre,-0.01205881192823326,400
car_mm_1q_p0_p5_pct,tr__tr_lm_neg_prop__prepared__all,-0.007127744671124066,400
car_mm_1q_p0_p5_pct,news__nw_lm_pos_prop__pre,-0.00688598911050556,400
car_mm_1q_p0_p5_pct,news__nw_lm_unc_prop__post_minus_pre,-0.006173890437476014,400
car_mm_1q_p0_p5_pct,news__nw_lm_constr_prop__post_minus_pre,0.0016641510122829704,400
car_mm_1q_p0_p5_pct,tr__tr_lm_tone__all__all,-0.0013765553942204642,400
car_mm_1q_p0_p5_pct,news__nw_lm_tone__all,0.0008776399259036435,400
car_simple_p0_p10_pct,news__nw_lm_constr_prop__all,-0.1173906646723107,400
car_simple_p0_p10_pct,news__nw_lm_pos_prop__post,0.111494739078603,400
car_simple_p0_p10_pct,news__nw_lm_pos_prop__all,0.10349730901072848,400
car_simple_p0_p10_pct,news__nw_lm_constr_prop__post,-0.09030729366623638,400
car_simple_p0_p10_pct,news__nw_lm_lit_prop__pre,-0.08080368503774947,400
car_simple_p0_p10_pct,news__nw_lm_constr_prop__pre,-0.07882742711880616,400
car_simple_p0_p10_pct,news__nw_lm_tone__post_minus_pre,0.07027537928546149,400
car_simple_p0_p10_pct,news__nw_lm_lit_prop__all,-0.06199208503646721,400
car_simple_p0_p10_pct,news__nw_lm_pos_prop__post_minus_pre,0.061544431992047045,400
car_simple_p0_p10_pct,news__nw_lm_tone__post,0.05801245301209732,400
car_simple_p0_p10_pct,tr__tr_lm_neg_prop__qa__all,0.05747007513140221,400
car_simple_p0_p10_pct,tr__tr_lm_constr_prop__prepared__all,-0.05635065794849607,400
car_simple_p0_p10_pct,news__nw_lm_lit_prop__post_minus_pre,0.05180727299133935,400
car_simple_p0_p10_pct,news__nw_lm_pos_prop__pre,0.04571960203211345,400
car_simple_p0_p10_pct,news__nw_lm_neg_prop__post_minus_pre,-0.04272392739420859,400
car_simple_p0_p10_pct,tr__tr_lm_lit_prop__all__all,0.04168087066332986,400
car_simple_p0_p10_pct,tr__tr_lm_lit_prop__qa__all,0.040373233075030435,400
car_simple_p0_p10_pct,tr__tr_lm_constr_prop__qa__all,0.03929438138331896,400
car_simple_p0_p10_pct,news__nw_lm_lit_prop__post,-0.038774356778927724,400
car_simple_p0_p10_pct,news__nw_lm_neg_prop__pre,0.03233500741988633,400
car_simple_p0_p10_pct,tr__tr_lm_unc_prop__all__all,0.03184642068577563,400
car_simple_p0_p10_pct,news__nw_lm_neg_prop__all,0.030959559963294428,400
car_simple_p0_p10_pct,tr__tr_lm_tone__qa__all,-0.029811935945439814,400
car_simple_p0_p10_pct,tr__tr_lm_tone__prepared__all,0.028835517176355706,400
car_simple_p0_p10_pct,tr__tr_lm_neg_prop__all__all,0.02626003998580834,400
car_simple_p0_p10_pct,news__nw_lm_unc_prop__post,0.024176550529747605,400
car_simple_p0_p10_pct,news__nw_lm_unc_prop__all,0.02339706209245186,400
car_simple_p0_p10_pct,news__nw_lm_unc_prop__pre,0.02224437007777194,400
car_simple_p0_p10_pct,tr__tr_lm_pos_prop__prepared__all,0.021970939162808203,400
car_simple_p0_p10_pct,tr__tr_lm_unc_prop__qa__all,0.02171119399570656,400
car_simple_p0_p10_pct,tr__tr_lm_tone__all__all,-0.02091942907556822,400
car_simple_p0_p10_pct,tr__tr_lm_neg_prop__prepared__all,-0.020593698440249532,400
car_simple_p0_p10_pct,news__nw_lm_tone__all,0.020053675337898577,400
car_simple_p0_p10_pct,news__nw_lm_constr_prop__post_minus_pre,-0.017165771006702805,400
car_simple_p0_p10_pct,tr__tr_lm_lit_prop__prepared__all,0.016990416393564294,400
car_simple_p0_p10_pct,tr__tr_lm_pos_prop__all__all,-0.010669452563440901,400
car_simple_p0_p10_pct,tr__tr_lm_unc_prop__prepared__all,0.0074707068320621385,400
car_simple_p0_p10_pct,news__nw_lm_tone__pre,-0.005183636627325078,400
car_simple_p0_p10_pct,tr__tr_lm_constr_prop__all__all,-0.005138597391072266,400
car_simple_p0_p10_pct,news__nw_lm_neg_prop__post,-0.004760565435281586,400
car_simple_p0_p10_pct,news__nw_lm_unc_prop__post_minus_pre,-0.0012852598602148336,400
car_simple_p0_p10_pct,tr__tr_lm_pos_prop__qa__all,-0.0009508222292413058,400
car_mm_1y_p0_p10_pct,news__nw_lm_constr_prop__all,-0.10068096406406633,400
car_mm_1y_p0_p10_pct,news__nw_lm_tone__post_minus_pre,0.09987385834476797,400
car_mm_1y_p0_p10_pct,news__nw_lm_pos_prop__post,0.0916753155900397,400
car_mm_1y_p0_p10_pct,news__nw_lm_constr_prop__post,-0.07995765561419274,400
car_mm_1y_p0_p10_pct,news__nw_lm_neg_prop__post_minus_pre,-0.07819415193382584,400
car_mm_1y_p0_p10_pct,news__nw_lm_neg_prop__pre,0.07516552194045453,400
car_mm_1y_p0_p10_pct,tr__tr_lm_neg_prop__qa__all,0.07351624165798813,400
car_mm_1y_p0_p10_pct,news__nw_lm_pos_prop__all,0.07195539156000964,400
car_mm_1y_p0_p10_pct,news__nw_lm_constr_prop__pre,-0.06663514254455705,400
car_mm_1y_p0_p10_pct,news__nw_lm_pos_prop__post_minus_pre,0.06534915666840027,400
car_mm_1y_p0_p10_pct,news__nw_lm_neg_prop__all,0.061067748517306765,400
car_mm_1y_p0_p10_pct,tr__tr_lm_lit_prop__qa__all,0.05199078683857508,400
car_mm_1y_p0_p10_pct,news__nw_lm_tone__pre,-0.05065115467888082,400
car_mm_1y_p0_p10_pct,tr__tr_lm_neg_prop__all__all,0.04691623198316672,400
car_mm_1y_p0_p10_pct,tr__tr_lm_constr_prop__prepared__all,-0.04600352637173452,400
car_mm_1y_p0_p10_pct,tr__tr_lm_unc_prop__prepared__all,0.04567152816782719,400
car_mm_1y_p0_p10_pct,tr__tr_lm_lit_prop__all__all,0.041287021627125976,400
car_mm_1y_p0_p10_pct,tr__tr_lm_constr_prop__all__all,-0.039542709292992875,400
car_mm_1y_p0_p10_pct,news__nw_lm_tone__post,0.03837340638859699,400
car_mm_1y_p0_p10_pct,tr__tr_lm_unc_prop__all__all,0.031788302355145855,400
car_mm_1y_p0_p10_pct,tr__tr_lm_pos_prop__prepared__all,0.031368743053768605,400
car_mm_1y_p0_p10_pct,news__nw_lm_unc_prop__post_minus_pre,-0.025328460608689755,400
car_mm_1y_p0_p10_pct,tr__tr_lm_tone__qa__all,-0.022722449508450884,400
car_mm_1y_p0_p10_pct,news__nw_lm_lit_prop__post_minus_pre,0.022310803185385836,400
car_mm_1y_p0_p10_pct,tr__tr_lm_pos_prop__qa__all,0.020052844786763942,400
car_mm_1y_p0_p10_pct,news__nw_lm_pos_prop__pre,0.0198408336316553,400
car_mm_1y_p0_p10_pct,tr__tr_lm_tone__prepared__all,0.01929867075992157,400
car_mm_1y_p0_p10_pct,tr__tr_lm_unc_prop__qa__all,0.019228191620858797,400
car_mm_1y_p0_p10_pct,news__nw_lm_constr_prop__post_minus_pre,-0.01748746989783851,400
car_mm_1y_p0_p10_pct,news__nw_lm_unc_prop__post,-0.01717412286321651,400
car_mm_1y_p0_p10_pct,news__nw_lm_tone__all,-0.01636083409154559,400
car_mm_1y_p0_p10_pct,news__nw_lm_lit_prop__pre,-0.015401692625223133,400
car_mm_1y_p0_p10_pct,tr__tr_lm_neg_prop__prepared__all,0.015221416641364949,400
car_mm_1y_p0_p10_pct,tr__tr_lm_pos_prop__all__all,0.01409608353274181,400
car_mm_1y_p0_p10_pct,news__nw_lm_unc_prop__pre,0.01283331239226653,400
car_mm_1y_p0_p10_pct,tr__tr_lm_tone__all__all,-0.012434746591197579,400
car_mm_1y_p0_p10_pct,news__nw_lm_neg_prop__post,0.008656873979087551,400
car_mm_1y_p0_p10_pct,tr__tr_lm_lit_prop__prepared__all,0.007871334799295525,400
car_mm_1y_p0_p10_pct,news__nw_lm_unc_prop__all,-0.006040917934126338,400
car_mm_1y_p0_p10_pct,news__nw_lm_lit_prop__post,0.00506153423775686,400
car_mm_1y_p0_p10_pct,news__nw_lm_lit_prop__all,0.0021790726666503844,400
car_mm_1y_p0_p10_pct,tr__tr_lm_constr_prop__qa__all,0.0016741446096540163,400
car_mm_1q_p0_p10_pct,news__nw_lm_tone__post_minus_pre,0.09888483987054789,400
car_mm_1q_p0_p10_pct,news__nw_lm_constr_prop__all,-0.09369331803516188,400
car_mm_1q_p0_p10_pct,news__nw_lm_neg_prop__pre,0.08407007799491119,400
car_mm_1q_p0_p10_pct,news__nw_lm_constr_prop__pre,-0.07844044134284701,400
car_mm_1q_p0_p10_pct,news__nw_lm_neg_prop__post_minus_pre,-0.07673060519707763,400
car_mm_1q_p0_p10_pct,news__nw_lm_tone__pre,-0.07330991372071209,400
car_mm_1q_p0_p10_pct,news__nw_lm_neg_prop__all,0.06861019801443007,400
car_mm_1q_p0_p10_pct,tr__tr_lm_neg_prop__qa__all,0.06825818028188338,400
car_mm_1q_p0_p10_pct,news__nw_lm_pos_prop__post_minus_pre,0.06557425916803167,400
car_mm_1q_p0_p10_pct,news__nw_lm_pos_prop__post,0.05940249325178191,400
car_mm_1q_p0_p10_pct,news__nw_lm_constr_prop__post,-0.05589190725587432,400
car_mm_1q_p0_p10_pct,tr__tr_lm_unc_prop__prepared__all,0.0527390461211109,400
car_mm_1q_p0_p10_pct,tr__tr_lm_neg_prop__all__all,0.043516784939299814,400
car_mm_1q_p0_p10_pct,tr__tr_lm_pos_prop__prepared__all,0.041996786390444976,400
car_mm_1q_p0_p10_pct,news__nw_lm_lit_prop__post_minus_pre,0.04160228588287492,400
car_mm_1q_p0_p10_pct,tr__tr_lm_constr_prop__all__all,-0.04140233420843824,400
car_mm_1q_p0_p10_pct,news__nw_lm_tone__all,-0.03893068964677621,400
car_mm_1q_p0_p10_pct,tr__tr_lm_constr_prop__prepared__all,-0.038526241357733734,400
car_mm_1q_p0_p10_pct,news__nw_lm_lit_prop__pre,-0.034891834700074405,400
car_mm_1q_p0_p10_pct,news__nw_lm_pos_prop__all,0.03226221223487198,400
car_mm_1q_p0_p10_pct,tr__tr_lm_tone__qa__all,-0.03057732726538866,400
car_mm_1q_p0_p10_pct,tr__tr_lm_lit_prop__qa__all,0.02902515973485743,400
car_mm_1q_p0_p10_pct,tr__tr_lm_tone__prepared__all,0.025872684298926852,400
car_mm_1q_p0_p10_pct,tr__tr_lm_lit_prop__all__all,0.025496973690102263,400
car_mm_1q_p0_p10_pct,tr__tr_lm_lit_prop__prepared__all,0.024298512105620004,400
car_mm_1q_p0_p10_pct,tr__tr_lm_unc_prop__all__all,0.021244448151768396,400
car_mm_1q_p0_p10_pct,tr__tr_lm_neg_prop__prepared__all,0.02030629324390017,400
car_mm_1q_p0_p10_pct,news__nw_lm_neg_prop__post,0.019699261024933957,400
car_mm_1q_p0_p10_pct,news__nw_lm_unc_prop__post_minus_pre,-0.017763098188305394,400
car_mm_1q_p0_p10_pct,news__nw_lm_lit_prop__all,-0.01651036877126913,400
car_mm_1q_p0_p10_pct,news__nw_lm_pos_prop__pre,-0.01511096900090808,400
car_mm_1q_p0_p10_pct,tr__tr_lm_pos_prop__all__all,0.015027862718392602,400
car_mm_1q_p0_p10_pct,news__nw_lm_tone__post,0.014411232537549869,400
car_mm_1q_p0_p10_pct,news__nw_lm_unc_prop__post,-0.011096726096258188,400
car_mm_1q_p0_p10_pct,news__nw_lm_constr_prop__post_minus_pre,0.010867387112878941,400
car_mm_1q_p0_p10_pct,tr__tr_lm_tone__all__all,-0.01006468764656573,400
car_mm_1q_p0_p10_pct,news__nw_lm_unc_prop__pre,0.009817073141243948,400
car_mm_1q_p0_p10_pct,tr__tr_lm_unc_prop__qa__all,0.006401928232445208,400
car_mm_1q_p0_p10_pct,tr__tr_lm_pos_prop__qa__all,0.005536857688179966,400
car_mm_1q_p0_p10_pct,news__nw_lm_lit_prop__post,0.0025132303007655145,400
car_mm_1q_p0_p10_pct,tr__tr_lm_constr_prop__qa__all,0.0018149709606002482,400
car_mm_1q_p0_p10_pct,news__nw_lm_unc_prop__all,-0.001553193327112788,400
