date,symbol,reportedCurrency,cik,filingDate,acceptedDate,fiscalYear,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,netInterestIncome,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebit,nonOperatingIncomeExcludingInterest,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncomeFromContinuingOperations,netIncomeFromDiscontinuedOperations,otherAdjustmentsToNetIncome,netIncome,netIncomeDeductions,bottomLineNetIncome,eps,epsDiluted,weightedAverageShsOut,weightedAverageShsOutDil
2023-06-30,XOM,USD,0000034088,2023-08-01,2023-08-01 10:44:12,2023,Q2,80795000000,60700000000,20095000000,0,2449000000,0,2449000000,7696000000,10145000000,70845000000,-249000000,0,249000000,4242000000,16147000000,11905000000,-1955000000,9950000000,1706000000,11656000000,3503000000,8153000000,0,0,7880000000,0,7880000000,1.94,1.94,4066000000,4066000000
2023-09-30,XOM,USD,0000034088,2023-10-31,2023-10-31 10:46:09,2023,Q3,88570000000,66187000000,22383000000,0,2489000000,0,2489000000,8050000000,10539000000,76726000000,-169000000,0,169000000,4415000000,18283000000,13868000000,-2024000000,11844000000,1855000000,13699000000,4353000000,9346000000,0,0,9070000000,0,9070000000,2.25,2.25,4025000000,4025000000
2023-12-31,XOM,USD,0000034088,2024-02-28,2024-02-28 09:37:18,2023,Q4,81688000000,63985000000,17703000000,879000000,2591000000,0,2591000000,5775000000,9245000000,73230000000,-272000000,0,272000000,7740000000,18637000000,10897000000,-2439000000,8458000000,2167000000,10625000000,2613000000,8012000000,0,0,7630000000,0,7630000000,1.91,1.91,3971000000,4010000000
2024-03-31,XOM,USD,0000034088,2024-04-29,2024-04-29 13:11:41,2024,Q1,80411000000,61504000000,18907000000,0,2495000000,0,2495000000,6471000000,8966000000,70470000000,-221000000,0,221000000,4812000000,17402000000,12590000000,-2649000000,9941000000,2428000000,12369000000,3803000000,8566000000,0,0,8220000000,0,8220000000,2.06,2.06,3998000000,3998000000
2024-06-30,XOM,USD,0000034088,2024-08-05,2024-08-05 13:15:44,2024,Q2,89986000000,69790000000,20196000000,0,2568000000,0,2568000000,6732000000,9300000000,79090000000,-271000000,0,271000000,5787000000,19723000000,13936000000,-3040000000,10896000000,2769000000,13665000000,4094000000,9571000000,0,0,9240000000,0,9240000000,2.14,2.14,4317000000,4317000000
2024-09-30,XOM,USD,0000034088,2024-11-04,2024-11-04 12:56:10,2024,Q3,87792000000,67400000000,20392000000,0,2296000000,0,2296000000,7054000000,9350000000,76750000000,-207000000,0,207000000,6258000000,19491000000,13233000000,-2191000000,11042000000,1984000000,13026000000,4055000000,8971000000,0,0,8610000000,0,8610000000,1.93,1.92,4462000000,4462000000
2024-12-31,XOM,USD,0000034088,2025-02-19,2025-02-19 16:39:37,2024,Q4,81058000000,63811000000,17247000000,0,2617000000,0,2617000000,6857000000,9474000000,73285000000,-297000000,0,297000000,6585000000,16695000000,10110000000,-2337000000,7773000000,2040000000,9813000000,1858000000,7955000000,0,0,7610000000,0,7610000000,1.72,1.72,4462000000,4462000000
2025-03-31,XOM,USD,0000034088,2025-05-05,2025-05-05 12:41:41,2025,Q1,81058000000,62573000000,18485000000,0,2540000000,0,2540000000,6099000000,8639000000,71212000000,-205000000,0,205000000,5702000000,17507000000,11805000000,-1959000000,9846000000,1754000000,11600000000,3567000000,8033000000,0,0,7713000000,0,7713000000,1.76,1.76,4462000000,4462000000
2025-06-30,XOM,USD,0000034088,2025-08-04,2025-08-04 12:47:59,2025,Q2,79477000000,61530000000,17947000000,0,0,0,2528000000,6508000000,9036000000,70566000000,-271000000,0,271000000,6101000000,16951000000,10850000000,-1939000000,8911000000,1794000000,10705000000,3351000000,7354000000,0,0,7082000000,0,7082000000,1.64,1.64,4331000000,4331000000
2025-09-30,XOM,USD,0000034088,2025-11-03,2025-11-03 12:45:47,2025,Q3,83331000000,64646000000,18685000000,0,0,0,3032000000,6475000000,9507000000,74153000000,-207000000,0,207000000,6475000000,17614000000,11139000000,-1961000000,9178000000,1754000000,10932000000,3164000000,7768000000,0,0,7548000000,0,7548000000,1.76,1.76,4331000000,4331000000
