ticker,t_earnings_date,announce_timing,pre_date,post_date,d5,d10,d20,pre_adj_close,post_adj_close,adj_close_5,adj_close_10,adj_close_20,post_minus_pre,r_post_pre,drift_5,drift_10,drift_20,r_5_post,r_10_post,r_20_post,eps_est,eps_actual,revenue_est,revenue_actual,eps_surprise,revenue_surprise,news_tminus1_date,news_tplus1_date,news_tminus1_k,news_tminus1_pos,news_tminus1_neu,news_tminus1_neg,news_tminus1_pos_share,news_tminus1_neu_share,news_tminus1_neg_share,news_tplus1_k,news_tplus1_pos,news_tplus1_neu,news_tplus1_neg,news_tplus1_pos_share,news_tplus1_neu_share,news_tplus1_neg_share,transcript_date_used,transcript_sentence_k,transcript_pos,transcript_neu,transcript_neg,transcript_pos_share,transcript_neu_share,transcript_neg_share
GOOG,2023-07-25,amc,2023-07-25,2023-07-26,2023-08-02,2023-08-09,2023-08-23,121.87590789794922,128.69476318359375,127.68238067626952,129.1811065673828,132.21835327148438,6.818855285644531,0.055949165042152416,-1.012382507324233,0.4863433837890625,3.523590087890625,-0.007866540038462877,0.0037790456406936457,0.027379436433353055,1.34,1.44,65419100000.0,74604000000.0,0.07462686567164169,0.1404008920942049,2023-07-24,2023-07-26,14,4,6,4,0.2857142857142857,0.42857142857142855,0.2857142857142857,34,14,16,4,0.4117647058823529,0.47058823529411764,0.11764705882352941,2023-07-25,498,135,354,9,0.2710843373493976,0.7108433734939759,0.018072289156626505
GOOG,2023-10-24,amc,2023-10-24,2023-10-25,2023-11-01,2023-11-08,2023-11-22,139.07687377929688,125.7270278930664,126.62033081054688,132.26797485351562,138.97767639160156,-13.349845886230469,-0.09598897015340979,0.8933029174804688,6.540946960449219,13.250648498535156,0.0071050985014951,0.052024986751555424,0.1053922034155228,1.45,1.55,71557000000.0,76693000000.0,0.06896551724137938,0.07177494864234107,2023-10-23,2023-10-25,19,5,9,5,0.2631578947368421,0.47368421052631576,0.2631578947368421,39,9,8,22,0.23076923076923078,0.20512820512820512,0.5641025641025641,2023-10-24,448,128,314,6,0.2857142857142857,0.7008928571428571,0.013392857142857142
GOOG,2024-01-30,amc,2024-01-30,2024-01-31,2024-02-07,2024-02-14,2024-02-29,151.91064453125,140.744384765625,145.58804321289062,146.04464721679688,138.73944091796875,-11.166259765625,-0.07350544657407432,4.843658447265625,5.300262451171875,-2.00494384765625,0.03441457686096361,0.037658784469434714,-0.014245284818964477,1.59,1.64,78685400000.0,86310000000.0,0.031446540880503034,0.09689980606313242,2024-01-29,2024-01-31,13,5,7,1,0.38461538461538464,0.5384615384615384,0.07692307692307693,23,7,7,9,0.30434782608695654,0.30434782608695654,0.391304347826087,2024-01-30,478,130,338,10,0.2719665271966527,0.7071129707112971,0.02092050209205021
GOOG,2024-04-25,amc,2024-04-25,2024-04-26,2024-05-03,2024-05-10,2024-05-24,156.77415466308594,172.39698791503906,167.7319793701172,169.02230834960938,175.017333984375,15.622833251953125,0.09965184175623354,-4.665008544921875,-3.3746795654296875,2.6203460693359375,-0.027059687070756122,-0.019575049461379224,0.015199488697721808,1.51,1.89,78732858414.0,80539000000.0,0.2516556291390728,0.022940124649136813,2024-04-24,2024-04-26,13,3,6,4,0.23076923076923078,0.46153846153846156,0.3076923076923077,34,21,10,3,0.6176470588235294,0.29411764705882354,0.08823529411764706,2024-04-25,448,129,310,9,0.28794642857142855,0.6919642857142857,0.020089285714285716
GOOG,2024-07-23,amc,2024-07-23,2024-07-24,2024-07-31,2024-08-07,2024-08-21,182.44058227539065,173.2688751220703,172.05657958984375,159.73487854003906,166.5714569091797,-9.171707153320341,-0.05027229708944814,-1.2122955322265625,-13.53399658203125,-6.697418212890625,-0.0069966145470298224,-0.0781097965372971,-0.038653325406379,1.84,1.89,84208298213.0,84742000000.0,0.027173913043478163,0.00633787641272636,2024-07-22,2024-07-24,35,9,12,14,0.2571428571428571,0.34285714285714286,0.4,37,15,4,18,0.40540540540540543,0.10810810810810811,0.4864864864864865,2024-07-23,496,156,329,11,0.31451612903225806,0.6633064516129032,0.02217741935483871
GOOG,2024-10-29,amc,2024-10-29,2024-10-30,2024-11-06,2024-11-13,2024-11-27,170.28314208984375,175.2581024169922,177.43714904785156,179.58633422851562,169.96473693847656,4.9749603271484375,0.02921581235871007,2.179046630859375,4.3282318115234375,-5.293365478515625,0.01243335743573648,0.02469632930992982,-0.030203256828155722,1.85,2.12,86390390001.0,88268000000.0,0.14594594594594595,0.021734014616420484,2024-10-28,2024-10-30,29,8,17,4,0.27586206896551724,0.5862068965517241,0.13793103448275862,42,27,9,6,0.6428571428571429,0.21428571428571427,0.14285714285714285,2024-10-29,576,177,389,10,0.3072916666666667,0.6753472222222222,0.017361111111111112
GOOG,2025-02-04,amc,2025-02-04,2025-02-05,2025-02-12,2025-02-20,2025-03-06,206.9044952392578,192.5503845214844,184.71090698242188,185.9162139892578,173.534423828125,-14.354110717773409,-0.0693755382219935,-7.839477539062528,-6.634170532226591,-19.015960693359403,-0.04071390227832972,-0.03445420557696344,-0.09875836260008941,2.12,2.15,96699415218.0,96469000000.0,0.014150943396226322,-0.0023827984634710556,2025-02-03,2025-02-05,22,5,9,8,0.22727272727272727,0.4090909090909091,0.36363636363636365,69,13,29,27,0.18840579710144928,0.42028985507246375,0.391304347826087,2025-02-04,507,164,330,13,0.3234714003944773,0.650887573964497,0.02564102564102564
GOOG,2025-04-24,amc,2025-04-24,2025-04-25,2025-05-02,2025-05-09,2025-05-23,161.0270538330078,163.40054321289062,165.3551483154297,153.95651245117188,169.12478637695312,2.3734893798828125,0.014739693258899456,1.9546051025390625,-9.44403076171875,5.7242431640625,0.011962047763772965,-0.057796813743846265,0.035031971445801835,2.02,2.81,89204003142.0,90234000000.0,0.3910891089108911,0.011546531789166373,2025-04-23,2025-04-25,18,5,9,4,0.2777777777777778,0.5,0.2222222222222222,45,19,20,6,0.4222222222222222,0.4444444444444444,0.13333333333333333,2025-04-24,496,153,333,10,0.3084677419354839,0.6713709677419355,0.020161290322580645
GOOG,2025-07-23,amc,2025-07-23,2025-07-24,2025-07-31,2025-08-07,2025-08-21,191.21421813964844,192.901611328125,192.5621337890625,196.97531127929688,200.3101501464844,1.6873931884765625,0.008824621960089818,-0.3394775390625,4.073699951171875,7.408538818359403,-0.0017598481252966147,0.02111801930074364,0.038405790223066116,2.18,2.31,94042223225.0,96428000000.0,0.05963302752293573,0.025369208565943067,2025-07-22,2025-07-24,22,8,13,1,0.36363636363636365,0.5909090909090909,0.045454545454545456,48,26,15,7,0.5416666666666666,0.3125,0.14583333333333334,2025-07-23,501,156,336,9,0.31137724550898205,0.6706586826347305,0.017964071856287425
GOOG,2025-10-29,amc,2025-10-29,2025-10-30,2025-11-06,2025-11-13,2025-11-28,274.9906005859375,281.7161865234375,285.1539611816406,278.9380187988281,319.9112854003906,6.7255859375,0.024457512086483835,3.437774658203125,-2.778167724609375,38.195098876953125,0.01220297172351903,-0.00986158359906042,0.13558006498776543,2.3,2.87,99927409490.0,102346000000.0,0.2478260869565219,0.02420347452559585,2025-10-28,2025-10-30,24,7,15,2,0.2916666666666667,0.625,0.08333333333333333,68,36,13,19,0.5294117647058824,0.19117647058823528,0.27941176470588236,2025-10-29,432,143,282,7,0.33101851851851855,0.6527777777777778,0.016203703703703703
