ticker,earnings_date,day0_date,tr_lm_constr_prop__all__all,tr_lm_constr_prop__prepared__all,tr_lm_constr_prop__qa__all,tr_lm_lit_prop__all__all,tr_lm_lit_prop__prepared__all,tr_lm_lit_prop__qa__all,tr_lm_neg_prop__all__all,tr_lm_neg_prop__prepared__all,tr_lm_neg_prop__qa__all,tr_lm_pos_prop__all__all,tr_lm_pos_prop__prepared__all,tr_lm_pos_prop__qa__all,tr_lm_tone__all__all,tr_lm_tone__prepared__all,tr_lm_tone__qa__all,tr_lm_unc_prop__all__all,tr_lm_unc_prop__prepared__all,tr_lm_unc_prop__qa__all,tr_n_tokens__all__all,tr_n_tokens__prepared__all,tr_n_tokens__qa__all
V,2023-07-25,2023-07-26,0.0014228124258951862,0.0,0.0014677103718199608,0.0028456248517903723,0.0,0.0029354207436399216,0.0173108845150581,0.007751937984496124,0.01761252446183953,0.02821911311358786,0.007751937984496124,0.028864970645792562,0.010908228598529761,0.0,0.011252446183953033,0.015650936684847048,0.023255813953488372,0.015410958904109588,8434.0,258.0,8176.0
V,2023-10-24,2023-10-25,0.0008879023307436182,0.002172338884866039,0.0003201024327784891,0.0026637069922308544,0.0,0.0038412291933418692,0.01220865704772475,0.00724112961622013,0.01440460947503201,0.03440621531631521,0.03258508327299059,0.035211267605633804,0.022197558268590455,0.025343953656770456,0.020806658130601792,0.014206437291897892,0.013758146270818247,0.01440460947503201,9010.0,2762.0,6248.0
V,2024-01-25,2024-01-26,0.0009254974548819991,0.0027662517289073307,0.0,0.0006941230911614993,0.0013831258644536654,0.0003477051460361613,0.015039333641832485,0.004149377593360996,0.02051460361613352,0.03077279037482647,0.03665283540802213,0.027816411682892908,0.015733456732993985,0.03250345781466114,0.007301808066759388,0.014576584914391486,0.007607192254495159,0.01808066759388039,8644.0,2892.0,5752.0
V,2024-04-23,2024-04-24,0.0,0.0,0.0,0.0018527095877721167,0.0035486160397444995,0.0010312822275696115,0.017832329782306623,0.007806955287437899,0.022688209006531453,0.03520148216767022,0.036905606813342796,0.034376074252320386,0.017369152385363594,0.029098651525904896,0.011687865245788931,0.017832329782306623,0.0120652945351313,0.020625644551392232,8636.0,2818.0,5818.0
V,2024-07-23,2024-07-24,0.0006391137622496804,0.001303780964797914,0.00031645569620253165,0.0034086067319982955,0.0045632333767926985,0.002848101265822785,0.014273540690242864,0.0045632333767926985,0.0189873417721519,0.033020877716233486,0.043676662320730114,0.027848101265822784,0.018747337025990626,0.03911342894393742,0.008860759493670886,0.017895185342991053,0.007170795306388526,0.023101265822784812,9388.0,3068.0,6320.0
V,2024-10-29,2024-10-30,0.0011510128913443832,0.0008312551953449709,0.0015479876160990713,0.003913443830570903,0.0029093931837073984,0.005159958720330237,0.01427255985267035,0.012468827930174564,0.016511867905056758,0.036141804788213626,0.029925187032418952,0.043859649122807015,0.021869244935543278,0.017456359102244388,0.027347781217750257,0.020257826887661142,0.01371571072319202,0.028379772961816305,8688.0,4812.0,3876.0
V,2025-01-30,2025-01-31,0.00022361359570661896,0.0008431703204047217,0.0,0.0015652951699463328,0.0,0.002130249543517955,0.013640429338103756,0.008431703204047217,0.0155203895313451,0.03935599284436494,0.03372681281618887,0.041387705416920266,0.02571556350626118,0.025295109612141653,0.025867315885575167,0.01520572450805009,0.00927487352445194,0.017346317711503346,8944.0,2372.0,6572.0
V,2025-04-29,2025-04-30,0.0009021199819576004,0.0,0.001332001332001332,0.0029318899413622013,0.0020964360587002098,0.00333000333000333,0.015787099684258007,0.010482180293501049,0.018315018315018316,0.029093369418132613,0.04122990915443746,0.023310023310023312,0.013306269733874606,0.030747728860936407,0.004995004995004995,0.02593594948128101,0.011879804332634521,0.03263403263403263,8868.0,2862.0,6006.0
V,2025-07-29,2025-07-30,0.00044943820224719103,0.0013351134846461949,0.0,0.001348314606741573,0.0033377837116154874,0.00033875338753387534,0.013258426966292135,0.004005340453938585,0.017953929539295393,0.03393258426966292,0.03404539385847797,0.03387533875338753,0.020674157303370785,0.030040053404539385,0.01592140921409214,0.018426966292134833,0.010680907877169559,0.022357723577235773,8900.0,2996.0,5904.0
V,2025-10-28,2025-10-29,0.0017064846416382253,0.0018228217280349982,0.0015424164524421595,0.0021331058020477816,0.002187386073641998,0.002056555269922879,0.010452218430034129,0.006926722566532993,0.015424164524421594,0.036476109215017066,0.03135253372220197,0.043701799485861184,0.026023890784982934,0.024425811155668976,0.028277634961439587,0.01642491467576792,0.012759752096244987,0.021593830334190232,9376.0,5486.0,3890.0
