ticker,t_earnings_date,announce_timing,pre_date,post_date,d5,d10,d20,pre_adj_close,post_adj_close,adj_close_5,adj_close_10,adj_close_20,post_minus_pre,r_post_pre,drift_5,drift_10,drift_20,r_5_post,r_10_post,r_20_post,eps_est,eps_actual,revenue_est,revenue_actual,eps_surprise,revenue_surprise,news_tminus1_date,news_tplus1_date,news_tminus1_k,news_tminus1_pos,news_tminus1_neu,news_tminus1_neg,news_tminus1_pos_share,news_tminus1_neu_share,news_tminus1_neg_share,news_tplus1_k,news_tplus1_pos,news_tplus1_neu,news_tplus1_neg,news_tplus1_pos_share,news_tplus1_neu_share,news_tplus1_neg_share,transcript_date_used,transcript_sentence_k,transcript_pos,transcript_neu,transcript_neg,transcript_pos_share,transcript_neu_share,transcript_neg_share,d_news_pos,d_news_neg,d_news_neu,news_pre_net,news_post_net,news_d_net,tx_net,r_pre_to_5,r_pre_to_10,r_pre_to_20
AMZN,2023-10-26,amc,2023-10-26,2023-10-27,2023-11-03,2023-11-10,2023-11-27,119.56999969482422,127.73999786376952,138.60000610351562,143.55999755859375,147.72999572753906,8.169998168945298,0.0683281608245998,10.860008239746108,15.819999694824231,19.989997863769545,0.0850165055688192,0.1238453104695973,0.1564897306878634,0.58,0.94,133393000000.0,143083000000.0,0.6206896551724138,0.0726424924846131,2023-10-25,2023-10-27,26,8,14,4,0.3076923076923077,0.5384615384615384,0.1538461538461538,43,28,11,4,0.6511627906976745,0.2558139534883721,0.0930232558139534,2023-10-26,387,104,272,11,0.268733850129199,0.7028423772609819,0.0284237726098191,0.34347048300536676,-0.060822898032200395,-0.28264758497316633,0.1538461538461539,0.558139534883721,0.4042933810375671,0.24031007751937988,0.1591536878586708,0.20063559358533634,0.23551054699830187
AMZN,2024-02-01,amc,2024-02-01,2024-02-02,2024-02-09,2024-02-16,2024-03-04,159.27999877929688,171.80999755859375,174.4499969482422,169.50999450683594,177.5800018310547,12.529998779296877,0.0786664921856183,2.6399993896484375,-2.3000030517578125,5.7700042724609375,0.0153658077362355,-0.0133868988093863,0.0335836351461045,0.8,1.0,166172000000.0,169961000000.0,0.2499999999999999,0.0228016753725055,2024-01-31,2024-02-02,20,9,8,3,0.45,0.4,0.15,32,16,14,2,0.5,0.4375,0.0625,2024-02-01,416,127,281,8,0.3052884615384615,0.6754807692307693,0.0192307692307692,0.04999999999999999,-0.0875,0.03749999999999998,0.30000000000000004,0.4375,0.13749999999999996,0.2860576923076923,0.09524107411606231,0.06422649300565397,0.11489203410350868
AMZN,2024-04-30,amc,2024-04-30,2024-05-01,2024-05-08,2024-05-15,2024-05-30,175.0,179.0,188.0,185.9900054931641,179.32000732421875,4.0,0.0228571428571429,9.0,6.990005493164091,0.32000732421875,0.0502793296089385,0.0390503100176764,0.0017877504146299,0.83,0.98,142654161020.0,143313000000.0,0.1807228915662651,0.0046184350690452,2024-04-29,2024-05-01,24,9,12,3,0.375,0.5,0.125,29,12,13,4,0.4137931034482758,0.4482758620689655,0.1379310344827586,2024-04-30,426,120,293,13,0.2816901408450704,0.687793427230047,0.0305164319248826,0.0387931034482758,0.012931034482758591,-0.051724137931034475,0.25,0.27586206896551724,0.025862068965517238,0.25117370892018775,0.07428571428571429,0.06280003138950918,0.024685756138393078
AMZN,2024-08-01,amc,2024-08-01,2024-08-02,2024-08-09,2024-08-16,2024-08-30,184.07000732421875,167.89999389648438,166.94000244140625,177.05999755859375,178.5,-16.170013427734375,-0.0878470841762542,-0.959991455078125,9.160003662109377,10.600006103515623,-0.0057176384155795,0.0545563072965733,0.0631328558001667,1.03,1.26,148665347243.0,147977000000.0,0.2233009708737864,-0.0046301794988906,2024-07-31,2024-08-02,14,6,5,3,0.4285714285714285,0.3571428571428571,0.2142857142857142,33,4,6,23,0.1212121212121212,0.1818181818181818,0.696969696969697,2024-08-01,385,111,259,15,0.2883116883116883,0.6727272727272727,0.0389610389610389,-0.3073593073593073,0.4826839826839828,-0.1753246753246753,0.2142857142857143,-0.5757575757575758,-0.7900432900432901,0.2493506493506494,-0.09306244472865088,-0.03808338939910849,-0.030260265673852094
AMZN,2024-10-31,amc,2024-10-31,2024-11-01,2024-11-08,2024-11-15,2024-12-02,186.3999938964844,197.92999267578125,208.17999267578125,202.61000061035156,210.7100067138672,11.529998779296848,0.0618562186525604,10.25,4.6800079345703125,12.780014038085938,0.0517859868604653,0.0236447638445396,0.0645683550295492,1.14,1.43,157275157418.0,158877000000.0,0.2543859649122807,0.0101849688679228,2024-10-30,2024-11-01,16,5,9,2,0.3125,0.5625,0.125,43,23,17,3,0.5348837209302325,0.3953488372093023,0.0697674418604651,2024-10-31,381,102,269,10,0.2677165354330709,0.7060367454068242,0.0262467191601049,0.2223837209302325,-0.0552325581395349,-0.1671511627906977,0.1875,0.4651162790697674,0.2776162790697674,0.241469816272966,0.11684549083940521,0.08696355817945611,0.13041852796885367
AMZN,2025-02-06,amc,2025-02-06,2025-02-07,2025-02-14,2025-02-24,2025-03-10,238.8300018310547,229.1499938964844,228.67999267578125,212.7100067138672,194.5399932861328,-9.680007934570284,-0.0405309544879449,-0.4700012207031534,-16.439987182617216,-34.61000061035159,-0.0020510636405055,-0.0717433454964164,-0.1510364457002176,1.49,1.86,187337375136.0,187792000000.0,0.2483221476510068,0.0024267707587445,2025-02-05,2025-02-07,23,6,9,8,0.2608695652173913,0.391304347826087,0.3478260869565217,43,8,15,20,0.1860465116279069,0.3488372093023256,0.4651162790697674,2025-02-06,367,102,251,14,0.2779291553133515,0.6839237057220708,0.0381471389645776,-0.0748230535894844,0.1172901921132457,-0.04246713852376138,-0.08695652173913038,-0.2790697674418605,-0.19211324570273014,0.23978201634877389,-0.04249888656138512,-0.10936647371323305,-0.18544574888146592
AMZN,2025-05-01,amc,2025-05-01,2025-05-02,2025-05-09,2025-05-16,2025-06-02,190.1999969482422,189.97999572753903,193.05999755859375,205.58999633789065,206.6499938964844,-0.2200012207031534,-0.0011566836184704,3.080001831054716,15.61000061035162,16.66999816894537,0.0162122428693594,0.0821665489072795,0.0877460708697601,1.37,1.59,155148014892.0,155667000000.0,0.1605839416058394,0.0033450966701782,2025-04-30,2025-05-02,25,9,11,5,0.36,0.44,0.2,41,16,18,7,0.3902439024390244,0.4390243902439024,0.1707317073170731,2025-05-01,428,80,340,8,0.1869158878504672,0.794392523364486,0.0186915887850467,0.030243902439024417,-0.02926829268292691,-0.0009756097560976174,0.15999999999999998,0.2195121951219513,0.05951219512195133,0.1682242990654205,0.015036806815143411,0.08091482458770183,0.08648789280852953
AMZN,2025-07-31,amc,2025-07-31,2025-08-01,2025-08-08,2025-08-15,2025-08-29,234.11000061035156,214.75,222.69000244140625,231.02999877929688,229.0,-19.36000061035156,-0.0826961708593303,7.94000244140625,16.279998779296875,14.25,0.0369732360484575,0.0758090746416617,0.0663562281722933,1.31,1.68,161776404970.0,167702000000.0,0.2824427480916029,0.0366283020759352,2025-07-30,2025-08-01,15,6,9,0,0.4,0.6,0.0,41,12,8,21,0.2926829268292683,0.1951219512195122,0.5121951219512195,2025-07-31,439,110,316,13,0.2505694760820046,0.7198177676537585,0.0296127562642369,-0.10731707317073175,0.5121951219512195,-0.4048780487804878,0.4,-0.21951219512195125,-0.6195121951219513,0.22095671981776768,-0.04878047985635836,-0.013156216406923216,-0.021827348669553714
AMZN,2025-10-30,amc,2025-10-30,2025-10-31,2025-11-07,2025-11-14,2025-12-01,222.86000061035156,244.22000122070312,244.41000366210935,234.69000244140625,233.8800048828125,21.36000061035156,0.0958449275412924,0.1900024414062215,-9.529998779296877,-10.339996337890623,0.0007779970537078,-0.0390221879111554,-0.0423388595782796,1.57,1.95,177913214900.0,180169000000.0,0.2420382165605094,0.0126791317961845,2025-10-29,2025-10-31,48,17,20,11,0.3541666666666667,0.4166666666666667,0.2291666666666666,82,49,21,12,0.5975609756097561,0.2560975609756097,0.1463414634146341,2025-10-30,397,106,283,8,0.2670025188916876,0.7128463476070529,0.0201511335012594,0.2433943089430894,-0.08282520325203249,-0.16056910569105698,0.12500000000000008,0.45121951219512196,0.3262195121951219,0.24685138539042817,0.0966974916662402,0.05308266085728963,0.049448103034551716
GOOG,2021-02-02,amc,2021-02-02,2021-02-03,2021-02-10,2021-02-18,2021-03-04,95.65805053710938,102.73297882080078,103.9890594482422,105.07193756103516,101.6917953491211,7.074928283691406,0.0739606153791183,1.2560806274414205,2.338958740234375,-1.0411834716796875,0.0122266543991917,0.0227673602681595,-0.0101348513751932,0.8,1.12,51667227016.0,56898000000.0,0.4000000000000001,0.1012396694403623,2021-02-01,2021-02-03,32,10,16,6,0.3125,0.5,0.1875,28,13,10,5,0.4642857142857143,0.3571428571428571,0.1785714285714285,2021-02-02,318,77,226,15,0.2421383647798742,0.710691823899371,0.0471698113207547,0.1517857142857143,-0.008928571428571508,-0.1428571428571429,0.125,0.2857142857142858,0.1607142857142858,0.19496855345911948,0.0870915606617022,0.09841186362326892,0.06307618415944005
GOOG,2021-04-27,amc,2021-04-27,2021-04-28,2021-05-05,2021-05-12,2021-05-26,114.49725341796876,118.10965728759766,116.95978546142578,111.12056732177734,120.77069091796876,3.612403869628892,0.0315501355865883,-1.149871826171875,-6.9890899658203125,2.661033630371108,-0.0097356291820569,-0.0591745850959658,0.0225301951718603,0.79,1.31,47157100785.0,55314000000.0,0.6582278481012658,0.1729728732092579,2021-04-26,2021-04-28,11,2,5,4,0.1818181818181818,0.4545454545454545,0.3636363636363636,12,6,2,4,0.5,0.1666666666666666,0.3333333333333333,2021-04-27,339,81,251,7,0.2389380530973451,0.7404129793510325,0.0206489675516224,0.31818181818181823,-0.030303030303030276,-0.28787878787878785,-0.1818181818181818,0.16666666666666669,0.3484848484848485,0.21828908554572268,0.021507345983816872,-0.029491415692435297,0.05479116147091334
GOOG,2021-07-27,amc,2021-07-27,2021-07-28,2021-08-04,2021-08-11,2021-08-25,135.77813720703125,135.36624145507812,135.01585388183594,136.6645050048828,141.88583374023438,-0.411895751953125,-0.003033594070635,-0.3503875732421875,1.2982635498046875,6.51959228515625,-0.0025884413238914,0.0095907482977246,0.0481626158418515,0.96,1.36,63337000000.0,61880000000.0,0.4166666666666668,-0.0230039313513428,2021-07-26,2021-07-28,12,3,8,1,0.25,0.6666666666666666,0.0833333333333333,19,7,10,2,0.3684210526315789,0.5263157894736842,0.1052631578947368,2021-07-27,379,92,280,7,0.2427440633245382,0.7387862796833773,0.0184696569920844,0.11842105263157893,0.021929824561403494,-0.14035087719298245,0.16666666666666669,0.26315789473684215,0.09649122807017546,0.22427440633245382,-0.005614183114273974,0.006528059789920659,0.044982915945372515
GOOG,2021-10-26,amc,2021-10-26,2021-10-27,2021-11-03,2021-11-10,2021-11-24,138.63221740722656,145.33746337890625,145.69725036621094,145.53448486328125,145.6252899169922,6.7052459716796875,0.0483671551756492,0.3597869873046875,0.197021484375,0.2878265380859375,0.0024755281875719,0.0013556138919348,0.0019804015523205,1.17,1.4,63378600000.0,65118000000.0,0.1965811965811965,0.0274445948632503,2021-10-25,2021-10-27,13,2,9,2,0.1538461538461538,0.6923076923076923,0.1538461538461538,13,7,3,3,0.5384615384615384,0.2307692307692307,0.2307692307692307,2021-10-26,485,125,350,10,0.2577319587628865,0.7216494845360825,0.0206185567010309,0.38461538461538464,0.0769230769230769,-0.46153846153846156,0.0,0.3076923076923077,0.3076923076923077,0.2371134020618556,0.050962417619211164,0.04978833625505352,0.050443343117161143
GOOG,2022-02-01,amc,2022-02-01,2022-02-02,2022-02-09,2022-02-16,2022-03-03,136.85211181640625,146.9344482421875,140.3999786376953,136.46400451660156,133.3081817626953,10.08233642578125,0.0736732250015053,-6.5344696044921875,-10.470443725585938,-13.626266479492188,-0.0444720055961391,-0.0712592850134627,-0.0927370445971419,1.38,1.53,72270996583.0,75325000000.0,0.1086956521739131,0.0422576629823087,2022-01-31,2022-02-02,13,1,10,2,0.0769230769230769,0.7692307692307693,0.1538461538461538,47,22,18,7,0.4680851063829787,0.3829787234042553,0.1489361702127659,2022-02-01,526,131,384,11,0.2490494296577946,0.7300380228136882,0.0209125475285171,0.39116202945990175,-0.004909983633387904,-0.38625204582651396,-0.0769230769230769,0.3191489361702128,0.39607201309328965,0.22813688212927752,0.025924823330813584,-0.0028359613502005887,-0.02589605674821649
GOOG,2022-04-26,amc,2022-04-26,2022-04-27,2022-05-04,2022-05-11,2022-05-25,118.61634826660156,114.16425323486328,121.66250610351562,113.11262512207033,105.05159759521484,-4.452095031738281,-0.0375335701764463,7.498252868652344,-1.0516281127929543,-9.112655639648438,0.0656795157519809,-0.0092115358616633,-0.0798205688859674,1.29,1.23,68055248066.0,68011000000.0,-0.0465116279069767,-0.0006501786013194,2022-04-25,2022-04-27,8,0,6,2,0.0,0.75,0.25,22,7,10,5,0.3181818181818182,0.4545454545454545,0.2272727272727272,2022-04-26,429,113,297,19,0.2634032634032634,0.6923076923076923,0.0442890442890442,0.3181818181818182,-0.02272727272727279,-0.2954545454545455,-0.25,0.09090909090909097,0.34090909090909094,0.21911421911421922,0.025680758861902575,-0.04639936421041302,-0.11435818813860843
GOOG,2022-07-26,amc,2022-07-26,2022-07-27,2022-08-03,2022-08-10,2022-08-24,104.65508270263672,112.75431823730467,117.89576721191406,119.75183868408205,113.84613800048828,8.099235534667955,0.0773897963243777,5.141448974609389,6.997520446777372,1.091819763183608,0.0455986879703234,0.0620598887578769,0.0096831747134131,1.3,1.21,69798841230.0,69685000000.0,-0.0692307692307692,-0.001630990257057,2022-07-25,2022-07-27,11,4,5,2,0.3636363636363636,0.4545454545454545,0.1818181818181818,23,10,8,5,0.4347826086956521,0.3478260869565217,0.217391304347826,2022-07-26,433,100,309,24,0.23094688221709,0.7136258660508084,0.0554272517321016,0.07114624505928852,0.0355731225296442,-0.1067193675889328,0.1818181818181818,0.2173913043478261,0.03557312252964431,0.17551963048498842,0.1265173574693832,0.14425248723314033,0.08782234995663529
GOOG,2022-10-25,amc,2022-10-25,2022-10-26,2022-11-02,2022-11-09,2022-11-23,104.14886474609376,94.11412811279295,86.42182159423828,86.7493667602539,98.08434295654295,-10.03473663330081,-0.0963499377334996,-7.692306518554673,-7.364761352539048,3.97021484375,-0.0817338126889479,-0.0782535151758788,0.0421851099655496,1.25,1.06,70976575302.0,69092000000.0,-0.1519999999999999,-0.0265520743143956,2022-10-24,2022-10-26,10,1,6,3,0.1,0.6,0.3,18,1,5,12,0.0555555555555555,0.2777777777777778,0.6666666666666666,2022-10-25,467,100,331,36,0.2141327623126338,0.708779443254818,0.0770877944325481,-0.04444444444444451,0.36666666666666664,-0.3222222222222222,-0.19999999999999998,-0.6111111111111112,-0.4111111111111112,0.13704496788008572,-0.1702087026591459,-0.16706373159475496,-0.058229360486411474
GOOG,2023-02-02,amc,2023-02-02,2023-02-03,2023-02-10,2023-02-17,2023-03-06,107.99005889892578,104.43669891357422,94.1538314819336,93.8858413696289,94.86848449707033,-3.5533599853515625,-0.0329045101149297,-10.282867431640623,-10.550857543945312,-9.568214416503892,-0.0984602877973971,-0.1010263408715799,-0.0916173578448893,1.19,1.05,76178599640.0,76048000000.0,-0.1176470588235293,-0.0017143875132541,2023-02-01,2023-02-03,12,1,5,6,0.0833333333333333,0.4166666666666667,0.5,19,2,6,11,0.1052631578947368,0.3157894736842105,0.5789473684210527,2023-02-02,449,114,305,30,0.2538975501113585,0.6792873051224945,0.066815144766147,0.021929824561403494,0.07894736842105265,-0.10087719298245618,-0.4166666666666667,-0.4736842105263159,-0.05701754385964919,0.1870824053452115,-0.12812501037657842,-0.13060662873142637,-0.12150724368190868
GOOG,2023-04-25,amc,2023-04-25,2023-04-26,2023-05-03,2023-05-10,2023-05-24,103.83124542236328,103.67243957519533,105.33001708984376,111.44415283203124,120.73446655273438,-0.1588058471679545,-0.0015294610646532,1.6575775146484375,7.771713256835909,17.06202697753905,0.0159886033495544,0.0749641205385058,0.164576304439751,1.06,1.17,68883200000.0,69787000000.0,0.1037735849056602,0.0131207609402582,2023-04-24,2023-04-26,10,1,7,2,0.1,0.7,0.2,27,15,7,5,0.5555555555555556,0.2592592592592592,0.1851851851851851,2023-04-25,497,131,346,20,0.2635814889336016,0.6961770623742455,0.0402414486921529,0.4555555555555556,-0.01481481481481492,-0.44074074074074077,-0.1,0.37037037037037046,0.47037037037037044,0.2233400402414487,0.014434688338599955,0.07332000477024292,0.16279513032529258
GOOG,2023-07-25,amc,2023-07-25,2023-07-26,2023-08-02,2023-08-09,2023-08-23,121.87590789794922,128.69476318359375,127.68238067626952,129.1811065673828,132.21835327148438,6.818855285644531,0.0559491650421524,-1.012382507324233,0.4863433837890625,3.523590087890625,-0.0078665400384628,0.0037790456406936,0.027379436433353,1.34,1.44,65419100000.0,74604000000.0,0.0746268656716416,0.1404008920942049,2023-07-24,2023-07-26,14,4,6,4,0.2857142857142857,0.4285714285714285,0.2857142857142857,34,14,16,4,0.4117647058823529,0.4705882352941176,0.1176470588235294,2023-07-25,498,135,354,9,0.2710843373493976,0.7108433734939759,0.0180722891566265,0.12605042016806722,-0.16806722689075632,0.04201680672268909,0.0,0.29411764705882354,0.29411764705882354,0.25301204819277107,0.04764249865676695,0.05993964513109895,0.08486045808327636
GOOG,2023-10-24,amc,2023-10-24,2023-10-25,2023-11-01,2023-11-08,2023-11-22,139.07687377929688,125.7270278930664,126.62033081054688,132.26797485351562,138.97767639160156,-13.349845886230469,-0.0959889701534097,0.8933029174804688,6.540946960449219,13.250648498535156,0.0071050985014951,0.0520249867515554,0.1053922034155228,1.45,1.55,71557000000.0,76693000000.0,0.0689655172413793,0.071774948642341,2023-10-23,2023-10-25,19,5,9,5,0.2631578947368421,0.4736842105263157,0.2631578947368421,39,9,8,22,0.2307692307692307,0.2051282051282051,0.5641025641025641,2023-10-24,448,128,314,6,0.2857142857142857,0.7008928571428571,0.0133928571428571,-0.03238866396761139,0.300944669365722,-0.26855600539811064,0.0,-0.33333333333333337,-0.33333333333333337,0.2723214285714286,-0.08956588273991162,-0.048957808302380834,-0.000713255805941615
GOOG,2024-01-30,amc,2024-01-30,2024-01-31,2024-02-07,2024-02-14,2024-02-29,151.91064453125,140.744384765625,145.58804321289062,146.04464721679688,138.73944091796875,-11.166259765625,-0.0735054465740743,4.843658447265625,5.300262451171875,-2.00494384765625,0.0344145768609636,0.0376587844694347,-0.0142452848189644,1.59,1.64,78685400000.0,86310000000.0,0.031446540880503,0.0968998060631324,2024-01-29,2024-01-31,13,5,7,1,0.3846153846153846,0.5384615384615384,0.0769230769230769,23,7,7,9,0.3043478260869565,0.3043478260869565,0.391304347826087,2024-01-30,478,130,338,10,0.2719665271966527,0.7071129707112971,0.0209205020920502,-0.0802675585284281,0.31438127090301005,-0.23411371237458195,0.3076923076923077,-0.08695652173913049,-0.3946488294314382,0.2510460251046025,-0.04162052855393361,-0.03861478787450223,-0.08670362537084586
GOOG,2024-04-25,amc,2024-04-25,2024-04-26,2024-05-03,2024-05-10,2024-05-24,156.77415466308594,172.39698791503906,167.7319793701172,169.02230834960938,175.017333984375,15.622833251953123,0.0996518417562335,-4.665008544921875,-3.3746795654296875,2.6203460693359375,-0.0270596870707561,-0.0195750494613792,0.0151994886977218,1.51,1.89,78732858414.0,80539000000.0,0.2516556291390728,0.0229401246491368,2024-04-24,2024-04-26,13,3,6,4,0.2307692307692307,0.4615384615384615,0.3076923076923077,34,21,10,3,0.6176470588235294,0.2941176470588235,0.088235294117647,2024-04-25,448,129,310,9,0.2879464285714285,0.6919642857142857,0.0200892857142857,0.3868778280542987,-0.21945701357466071,-0.16742081447963802,-0.07692307692307701,0.5294117647058825,0.6063348416289595,0.2678571428571428,0.0698956070315293,0.07812610256355845,0.11636598749643645
GOOG,2024-07-23,amc,2024-07-23,2024-07-24,2024-07-31,2024-08-07,2024-08-21,182.44058227539065,173.2688751220703,172.05657958984375,159.73487854003906,166.5714569091797,-9.17170715332034,-0.0502722970894481,-1.2122955322265625,-13.53399658203125,-6.697418212890625,-0.0069966145470298,-0.0781097965372971,-0.038653325406379,1.84,1.89,84208298213.0,84742000000.0,0.0271739130434781,0.0063378764127263,2024-07-22,2024-07-24,35,9,12,14,0.2571428571428571,0.3428571428571428,0.4,37,15,4,18,0.4054054054054054,0.1081081081081081,0.4864864864864865,2024-07-23,496,156,329,11,0.314516129032258,0.6633064516129032,0.0221774193548387,0.14826254826254825,0.08648648648648649,-0.2347490347490347,-0.1428571428571429,-0.08108108108108114,0.061776061776061764,0.2923387096774193,-0.05691717575134936,-0.12445533472962589,-0.08698243103750258
GOOG,2024-10-29,amc,2024-10-29,2024-10-30,2024-11-06,2024-11-13,2024-11-27,170.28314208984375,175.2581024169922,177.43714904785156,179.58633422851562,169.96473693847656,4.9749603271484375,0.02921581235871,2.179046630859375,4.3282318115234375,-5.293365478515625,0.0124333574357364,0.0246963293099298,-0.0302032568281557,1.85,2.12,86390390001.0,88268000000.0,0.1459459459459459,0.0217340146164204,2024-10-28,2024-10-30,29,8,17,4,0.2758620689655172,0.5862068965517241,0.1379310344827586,42,27,9,6,0.6428571428571429,0.2142857142857142,0.1428571428571428,2024-10-29,576,177,389,10,0.3072916666666667,0.6753472222222222,0.0173611111111111,0.3669950738916257,0.004926108374384203,-0.3719211822660099,0.1379310344827586,0.5000000000000001,0.36206896551724155,0.2899305555555556,0.04201242043227782,0.05463366499170763,-0.0018698571535590292
GOOG,2025-02-04,amc,2025-02-04,2025-02-05,2025-02-12,2025-02-20,2025-03-06,206.9044952392578,192.5503845214844,184.71090698242188,185.9162139892578,173.534423828125,-14.354110717773407,-0.0693755382219935,-7.839477539062528,-6.634170532226591,-19.015960693359403,-0.0407139022783297,-0.0344542055769634,-0.0987583626000894,2.12,2.15,96699415218.0,96469000000.0,0.0141509433962263,-0.002382798463471,2025-02-03,2025-02-05,22,5,9,8,0.2272727272727272,0.4090909090909091,0.3636363636363636,69,13,29,27,0.1884057971014492,0.4202898550724637,0.391304347826087,2025-02-04,507,164,330,13,0.3234714003944773,0.650887573964497,0.0256410256410256,-0.038866930171278014,0.027667984189723382,0.011198945981554576,-0.13636363636363638,-0.20289855072463778,-0.0665349143610014,0.2978303747534517,-0.10726489161664643,-0.10143946474304388,-0.16128248626277886
GOOG,2025-04-24,amc,2025-04-24,2025-04-25,2025-05-02,2025-05-09,2025-05-23,161.0270538330078,163.40054321289062,165.3551483154297,153.95651245117188,169.12478637695312,2.3734893798828125,0.0147396932588994,1.9546051025390625,-9.44403076171875,5.7242431640625,0.0119620477637729,-0.0577968137438462,0.0350319714458018,2.02,2.81,89204003142.0,90234000000.0,0.3910891089108911,0.0115465317891663,2025-04-23,2025-04-25,18,5,9,4,0.2777777777777778,0.5,0.2222222222222222,45,19,20,6,0.4222222222222222,0.4444444444444444,0.1333333333333333,2025-04-24,496,153,333,10,0.3084677419354839,0.6713709677419355,0.0201612903225806,0.14444444444444443,-0.0888888888888889,-0.05555555555555558,0.05555555555555558,0.2888888888888889,0.23333333333333334,0.28830645161290325,0.026878057937458788,-0.04390902779087269,0.050288025218066856
GOOG,2025-07-23,amc,2025-07-23,2025-07-24,2025-07-31,2025-08-07,2025-08-21,191.21421813964844,192.901611328125,192.5621337890625,196.97531127929688,200.3101501464844,1.6873931884765625,0.0088246219600898,-0.3394775390625,4.073699951171875,7.408538818359403,-0.0017598481252966,0.0211180193007436,0.0384057902230661,2.18,2.31,94042223225.0,96428000000.0,0.0596330275229357,0.025369208565943,2025-07-22,2025-07-24,22,8,13,1,0.3636363636363636,0.5909090909090909,0.0454545454545454,48,26,15,7,0.5416666666666666,0.3125,0.1458333333333333,2025-07-23,501,156,336,9,0.311377245508982,0.6706586826347305,0.0179640718562874,0.17803030303030304,0.10037878787878789,-0.27840909090909094,0.3181818181818182,0.39583333333333337,0.0776515151515152,0.2934131736526946,0.007049243840380193,0.030128999797708333,0.047569328762953056
GOOG,2025-10-29,amc,2025-10-29,2025-10-30,2025-11-06,2025-11-13,2025-11-28,274.9906005859375,281.7161865234375,285.1539611816406,278.9380187988281,319.9112854003906,6.7255859375,0.0244575120864838,3.437774658203125,-2.778167724609375,38.195098876953125,0.012202971723519,-0.0098615835990604,0.1355800649877654,2.3,2.87,99927409490.0,102346000000.0,0.2478260869565219,0.0242034745255958,2025-10-28,2025-10-30,24,7,15,2,0.2916666666666667,0.625,0.0833333333333333,68,36,13,19,0.5294117647058824,0.1911764705882352,0.2794117647058823,2025-10-29,432,143,282,7,0.3310185185185185,0.6527777777777778,0.0162037037037037,0.23774509803921567,0.196078431372549,-0.43382352941176483,0.20833333333333337,0.25000000000000006,0.041666666666666685,0.31481481481481477,0.03695893813842188,0.014354738687357482,0.1633535281523737
META,2021-01-27,amc,2021-01-27,2021-01-28,2021-02-04,2021-02-11,2021-02-26,270.2522277832031,263.1617431640625,264.641357421875,268.51434326171875,255.8329162597656,-7.090484619140625,-0.0262365445691298,1.4796142578125,5.35260009765625,-7.328826904296903,0.0056224519568182,0.0203395829245562,-0.0278491349699256,3.22,3.88,22317316770.0,28072000000.0,0.2049689440993787,0.2578573082645723,2021-01-26,2021-01-28,13,4,8,1,0.3076923076923077,0.6153846153846154,0.0769230769230769,15,5,4,6,0.3333333333333333,0.2666666666666666,0.4,2021-01-27,536,81,434,21,0.1511194029850746,0.8097014925373134,0.0391791044776119,0.025641025641025605,0.32307692307692315,-0.3487179487179488,0.2307692307692308,-0.06666666666666671,-0.2974358974358975,0.11194029850746269,-0.020761606323664417,-0.006430602018491216,-0.05335501446820523
META,2021-04-28,amc,2021-04-28,2021-04-29,2021-05-06,2021-05-13,2021-05-27,304.96966552734375,327.2242126464844,317.800048828125,303.1424865722656,330.4417724609375,22.254547119140625,0.0729729859547139,-9.424163818359377,-24.08172607421875,3.217559814453125,-0.028800325447007,-0.0735939613986798,0.0098328903855571,2.37,3.3,23516800000.0,26171000000.0,0.3924050632911391,0.1128639951013743,2021-04-27,2021-04-29,16,5,6,5,0.3125,0.375,0.3125,31,16,10,5,0.5161290322580645,0.3225806451612903,0.1612903225806451,2021-04-28,536,100,424,12,0.1865671641791045,0.7910447761194029,0.0223880597014925,0.2036290322580645,-0.1512096774193549,-0.052419354838709686,0.0,0.3548387096774194,0.3548387096774194,0.164179104477612,0.042071014763371384,-0.005991346555463517,0.08352341171227051
META,2021-07-28,amc,2021-07-28,2021-07-29,2021-08-05,2021-08-12,2021-08-26,370.6906127929687,355.8343811035156,360.4521484375,360.13433837890625,361.8523254394531,-14.856231689453068,-0.0400771726521984,4.617767333984375,4.299957275390625,6.0179443359375,0.0129772938738064,0.0120841534818967,0.0169122059461332,3.03,3.61,29481700000.0,29077000000.0,0.1914191419141914,-0.0137271595599982,2021-07-27,2021-07-29,21,6,11,4,0.2857142857142857,0.5238095238095238,0.1904761904761904,14,5,4,5,0.3571428571428571,0.2857142857142857,0.3571428571428571,2021-07-29,532,99,424,9,0.1860902255639097,0.7969924812030075,0.0169172932330827,0.0714285714285714,0.16666666666666669,-0.23809523809523814,0.09523809523809529,0.0,-0.09523809523809529,0.169172932330827,-0.027619972025530903,-0.028477317875751362,-0.023842760103697902
