ticker,eval_mode,model,features,horizon,horizon_label,n,mae,rmse,dir_acc,r2
GOOG,expanding,linear,all,r_5_post,Reaction After 5 Days,12,0.3363508894087983,0.7604066646975878,0.16666666666666666,-513.7764777664547
GOOG,expanding,ridge,all,r_5_post,Reaction After 5 Days,12,0.05317327732602554,0.07724305467258814,0.3333333333333333,-4.311849295842731
GOOG,expanding,rf,all,r_5_post,Reaction After 5 Days,12,0.027318931770909483,0.035348918215528664,0.4166666666666667,-0.11244646396915559
GOOG,expanding,gbrt,all,r_5_post,Reaction After 5 Days,12,0.027166235175635035,0.033629760899638,0.4166666666666667,-0.006872371180074888
GOOG,expanding,mean_baseline,none,r_10_post,Reaction After 10 Days,12,0.045527058500393146,0.0538883839155603,0.5,-0.10608317199231698
GOOG,expanding,linear,fundamentals,r_10_post,Reaction After 10 Days,12,0.06949769975550817,0.0859271568819217,0.6666666666666666,-1.8122786545283645
GOOG,expanding,ridge,fundamentals,r_10_post,Reaction After 10 Days,12,0.06116292387254204,0.06783394102935172,0.25,-0.75263534186672
GOOG,expanding,rf,fundamentals,r_10_post,Reaction After 10 Days,12,0.045976060543837516,0.056807335475036795,0.5,-0.2291540165249144
GOOG,expanding,gbrt,fundamentals,r_10_post,Reaction After 10 Days,12,0.04727606618122815,0.06401789405884876,0.5833333333333334,-0.5609904022506793
GOOG,expanding,mean_baseline,none,r_10_post,Reaction After 10 Days,12,0.045527058500393146,0.0538883839155603,0.5,-0.10608317199231698
GOOG,expanding,linear,news,r_10_post,Reaction After 10 Days,12,0.04575121264922256,0.05812095712507831,0.5833333333333334,-0.2866575746568163
GOOG,expanding,ridge,news,r_10_post,Reaction After 10 Days,12,0.044670283316838165,0.05718400805111641,0.5833333333333334,-0.24550836850873314
GOOG,expanding,rf,news,r_10_post,Reaction After 10 Days,12,0.04173588135069981,0.0528764059189282,0.5,-0.06493063772638341
GOOG,expanding,gbrt,news,r_10_post,Reaction After 10 Days,12,0.050170589866921945,0.05974149809397418,0.5833333333333334,-0.3594075691170011
GOOG,expanding,mean_baseline,none,r_10_post,Reaction After 10 Days,12,0.045527058500393146,0.0538883839155603,0.5,-0.10608317199231698
GOOG,expanding,linear,transcript,r_10_post,Reaction After 10 Days,12,0.050458499899078586,0.06370680021569347,0.5,-0.5458560529294942
GOOG,expanding,ridge,transcript,r_10_post,Reaction After 10 Days,12,0.04996001232141098,0.06284460405378056,0.5,-0.5042965332269824
GOOG,expanding,rf,transcript,r_10_post,Reaction After 10 Days,12,0.0456299300128451,0.052889557031371055,0.6666666666666666,-0.06546043032257365
GOOG,expanding,gbrt,transcript,r_10_post,Reaction After 10 Days,12,0.05349501730106329,0.056996374492207444,0.5833333333333334,-0.237348193449751
GOOG,expanding,mean_baseline,none,r_10_post,Reaction After 10 Days,12,0.045527058500393146,0.0538883839155603,0.5,-0.10608317199231698
GOOG,expanding,linear,all,r_10_post,Reaction After 10 Days,12,0.10018808094608161,0.15760482519981547,0.5833333333333334,-8.460987860036974
GOOG,expanding,ridge,all,r_10_post,Reaction After 10 Days,12,0.05132448310236567,0.06474483067178849,0.5,-0.5966424243631891
GOOG,expanding,rf,all,r_10_post,Reaction After 10 Days,12,0.04409748022075447,0.05478815904471251,0.5,-0.14332811083004082
GOOG,expanding,gbrt,all,r_10_post,Reaction After 10 Days,12,0.04932921164899768,0.06160286078206053,0.6666666666666666,-0.4454372003662588
GOOG,expanding,mean_baseline,none,r_20_post,Reaction After 20 Days,12,0.06845256964716055,0.08494802063574665,0.5,-0.14112176149547806
GOOG,expanding,linear,fundamentals,r_20_post,Reaction After 20 Days,12,0.11060093150012403,0.14154607741963188,0.4166666666666667,-2.1682623531005465
GOOG,expanding,ridge,fundamentals,r_20_post,Reaction After 20 Days,12,0.08480665002790298,0.1013633410571299,0.4166666666666667,-0.6247527988251409
GOOG,expanding,rf,fundamentals,r_20_post,Reaction After 20 Days,12,0.07167358180525663,0.08711410084412419,0.4166666666666667,-0.20005838716593494
GOOG,expanding,gbrt,fundamentals,r_20_post,Reaction After 20 Days,12,0.0822238251933099,0.09791058014366717,0.4166666666666667,-0.515949407267903
GOOG,expanding,mean_baseline,none,r_20_post,Reaction After 20 Days,12,0.06845256964716055,0.08494802063574665,0.5,-0.14112176149547806
GOOG,expanding,linear,news,r_20_post,Reaction After 20 Days,12,0.08305925709783975,0.09860966097745519,0.5,-0.5376744252039753
GOOG,expanding,ridge,news,r_20_post,Reaction After 20 Days,12,0.08305633624167438,0.09778700275949838,0.5,-0.5121251251789609
GOOG,expanding,rf,news,r_20_post,Reaction After 20 Days,12,0.08205755685554914,0.0936749902859308,0.3333333333333333,-0.387627101131522
GOOG,expanding,gbrt,news,r_20_post,Reaction After 20 Days,12,0.08692090478571174,0.09469619284394667,0.4166666666666667,-0.41804658347890644
GOOG,expanding,mean_baseline,none,r_20_post,Reaction After 20 Days,12,0.06845256964716055,0.08494802063574665,0.5,-0.14112176149547806
GOOG,expanding,linear,transcript,r_20_post,Reaction After 20 Days,12,0.0759141984829041,0.09939345716331562,0.25,-0.5622158987258596
GOOG,expanding,ridge,transcript,r_20_post,Reaction After 20 Days,12,0.07569998619071797,0.09818764273730128,0.25,-0.5245410659011622
GOOG,expanding,rf,transcript,r_20_post,Reaction After 20 Days,12,0.06649409313695083,0.09032825416572883,0.5833333333333334,-0.2902465088741881
GOOG,expanding,gbrt,transcript,r_20_post,Reaction After 20 Days,12,0.07967737385139444,0.10360019621298686,0.5,-0.6972531199643657
GOOG,expanding,mean_baseline,none,r_20_post,Reaction After 20 Days,12,0.06845256964716055,0.08494802063574665,0.5,-0.14112176149547806
GOOG,expanding,linear,all,r_20_post,Reaction After 20 Days,12,1.5792900455933498,4.557301365397085,0.4166666666666667,-3283.2859086387816
GOOG,expanding,ridge,all,r_20_post,Reaction After 20 Days,12,0.11198177823229825,0.14203804262656677,0.5833333333333334,-2.1903241944450986
GOOG,expanding,rf,all,r_20_post,Reaction After 20 Days,12,0.0778782369525201,0.08888575747606649,0.4166666666666667,-0.24936638092063879
GOOG,expanding,gbrt,all,r_20_post,Reaction After 20 Days,12,0.07859078224302805,0.0912806238013663,0.4166666666666667,-0.31759718553938376
META,expanding,mean_baseline,none,r_post_pre,Reaction Next Day,12,0.10232743223411149,0.12908754023287305,0.4166666666666667,-0.46442027559903853
META,expanding,linear,fundamentals,r_post_pre,Reaction Next Day,12,0.3747313576683147,0.8886225787070801,0.3333333333333333,-68.39557366707366
META,expanding,ridge,fundamentals,r_post_pre,Reaction Next Day,12,0.1272435716675013,0.20743566151843137,0.5,-2.78149842472186
META,expanding,rf,fundamentals,r_post_pre,Reaction Next Day,12,0.10733769879777538,0.1633945757356057,0.6666666666666666,-1.3462395565514336
META,expanding,gbrt,fundamentals,r_post_pre,Reaction Next Day,12,0.157981988283885,0.20733408310915713,0.5833333333333334,-2.777795835272858
META,expanding,mean_baseline,none,r_post_pre,Reaction Next Day,12,0.10232743223411149,0.12908754023287305,0.4166666666666667,-0.46442027559903853
META,expanding,linear,news,r_post_pre,Reaction Next Day,12,0.107673495296586,0.1380117679195825,0.75,-0.6738992734876716
META,expanding,ridge,news,r_post_pre,Reaction Next Day,12,0.08933130064962198,0.11028569103512635,0.9166666666666666,-0.06889592161848301
META,expanding,rf,news,r_post_pre,Reaction Next Day,12,0.06768058262046292,0.08347803022391985,1.0,0.3875911360634674
META,expanding,gbrt,news,r_post_pre,Reaction Next Day,12,0.08502829873247686,0.10031677786797362,1.0,0.11560916927459741
META,expanding,mean_baseline,none,r_post_pre,Reaction Next Day,12,0.10232743223411149,0.12908754023287305,0.4166666666666667,-0.46442027559903853
META,expanding,linear,transcript,r_post_pre,Reaction Next Day,12,0.12746996194647267,0.1665226199545482,0.4166666666666667,-1.4369327967743835
META,expanding,ridge,transcript,r_post_pre,Reaction Next Day,12,0.12570461029504368,0.16383877371248912,0.4166666666666667,-1.3590136831624497
META,expanding,rf,transcript,r_post_pre,Reaction Next Day,12,0.11498330946461628,0.16351355478637725,0.5833333333333334,-1.3496577237657679
META,expanding,gbrt,transcript,r_post_pre,Reaction Next Day,12,0.1390014757212393,0.20974713875581574,0.5833333333333334,-2.8662432323986833
META,expanding,mean_baseline,none,r_post_pre,Reaction Next Day,12,0.10232743223411149,0.12908754023287305,0.4166666666666667,-0.46442027559903853
META,expanding,linear,all,r_post_pre,Reaction Next Day,12,0.2553240679471894,0.35630914540583797,0.6666666666666666,-10.157092189315398
META,expanding,ridge,all,r_post_pre,Reaction Next Day,12,0.11714543065896289,0.15059066232739712,0.8333333333333334,-0.9929351605546328
META,expanding,rf,all,r_post_pre,Reaction Next Day,12,0.07870427061595131,0.10283903902085371,0.9166666666666666,0.07057767115766167
META,expanding,gbrt,all,r_post_pre,Reaction Next Day,12,0.07085618415607223,0.08387513618987376,1.0,0.38175080551082896
META,expanding,mean_baseline,none,r_5_post,Reaction After 5 Days,12,0.03566967320489004,0.04365969868963437,0.4166666666666667,-0.09437946402994091
META,expanding,linear,fundamentals,r_5_post,Reaction After 5 Days,12,0.09423302194125786,0.2002684368186775,0.6666666666666666,-22.026688319302476
META,expanding,ridge,fundamentals,r_5_post,Reaction After 5 Days,12,0.03966672180150188,0.049721189911586514,0.5833333333333334,-0.41934997215830716
META,expanding,rf,fundamentals,r_5_post,Reaction After 5 Days,12,0.03467471567281064,0.04483933800767493,0.4166666666666667,-0.1543163602283799
META,expanding,gbrt,fundamentals,r_5_post,Reaction After 5 Days,12,0.03774726886919466,0.04739190520263371,0.5833333333333334,-0.28948057094950164
META,expanding,mean_baseline,none,r_5_post,Reaction After 5 Days,12,0.03566967320489004,0.04365969868963437,0.4166666666666667,-0.09437946402994091
META,expanding,linear,news,r_5_post,Reaction After 5 Days,12,0.06456986721516632,0.08044087143975001,0.25,-2.71501011169264
META,expanding,ridge,news,r_5_post,Reaction After 5 Days,12,0.05533690755258603,0.06694898736891917,0.3333333333333333,-1.5733241254800765
META,expanding,rf,news,r_5_post,Reaction After 5 Days,12,0.04032947871790858,0.04449156201042388,0.5,-0.13647993651014922
META,expanding,gbrt,news,r_5_post,Reaction After 5 Days,12,0.03872686586203584,0.04458581873304812,0.5,-0.14130037160873443
META,expanding,mean_baseline,none,r_5_post,Reaction After 5 Days,12,0.03566967320489004,0.04365969868963437,0.4166666666666667,-0.09437946402994091
META,expanding,linear,transcript,r_5_post,Reaction After 5 Days,12,0.044692694419295416,0.052902352321669704,0.4166666666666667,-0.6067800603921922
META,expanding,ridge,transcript,r_5_post,Reaction After 5 Days,12,0.04367878996157345,0.05188779198841331,0.4166666666666667,-0.5457414295299898
META,expanding,rf,transcript,r_5_post,Reaction After 5 Days,12,0.045401297567554254,0.056835411034985114,0.6666666666666666,-0.8545753237741649
META,expanding,gbrt,transcript,r_5_post,Reaction After 5 Days,12,0.05067400811779863,0.06580496608895565,0.6666666666666666,-1.4861298380590164
META,expanding,mean_baseline,none,r_5_post,Reaction After 5 Days,12,0.03566967320489004,0.04365969868963437,0.4166666666666667,-0.09437946402994091
META,expanding,linear,all,r_5_post,Reaction After 5 Days,12,0.11647543056366189,0.16912622126513116,0.5833333333333334,-15.422087353883793
META,expanding,ridge,all,r_5_post,Reaction After 5 Days,12,0.046139647547782214,0.056650776849658344,0.6666666666666666,-0.8425454356374489
META,expanding,rf,all,r_5_post,Reaction After 5 Days,12,0.037129971818849666,0.043012751315241085,0.5833333333333334,-0.062186831345070415
META,expanding,gbrt,all,r_5_post,Reaction After 5 Days,12,0.03752461934267051,0.043071831046931436,0.6666666666666666,-0.06510674734421795
META,expanding,mean_baseline,none,r_10_post,Reaction After 10 Days,12,0.05535228901957012,0.06984061828546739,0.6666666666666666,-0.09742349638684145
META,expanding,linear,fundamentals,r_10_post,Reaction After 10 Days,12,0.14031476662816908,0.1839662372595971,0.75,-6.614376635020118
META,expanding,ridge,fundamentals,r_10_post,Reaction After 10 Days,12,0.08417261394768033,0.11289495463220096,0.6666666666666666,-1.8675247187351398
META,expanding,rf,fundamentals,r_10_post,Reaction After 10 Days,12,0.06868970044438598,0.08747714606642525,0.5833333333333334,-0.7216597052719258
META,expanding,gbrt,fundamentals,r_10_post,Reaction After 10 Days,12,0.07839175029021882,0.10220020874899136,0.6666666666666666,-1.3499664894871728
META,expanding,mean_baseline,none,r_10_post,Reaction After 10 Days,12,0.05535228901957012,0.06984061828546739,0.6666666666666666,-0.09742349638684145
META,expanding,linear,news,r_10_post,Reaction After 10 Days,12,0.09755696697584713,0.11798567239835896,0.5833333333333334,-2.1319631772050838
META,expanding,ridge,news,r_10_post,Reaction After 10 Days,12,0.07925051731049308,0.09669303722776904,0.6666666666666666,-1.1035290192569356
META,expanding,rf,news,r_10_post,Reaction After 10 Days,12,0.06001599005103526,0.07043681109974567,0.6666666666666666,-0.11623972753827516
META,expanding,gbrt,news,r_10_post,Reaction After 10 Days,12,0.07564579268897634,0.09317637184214736,0.5,-0.9533033494743148
META,expanding,mean_baseline,none,r_10_post,Reaction After 10 Days,12,0.05535228901957012,0.06984061828546739,0.6666666666666666,-0.09742349638684145
META,expanding,linear,transcript,r_10_post,Reaction After 10 Days,12,0.0702575994389574,0.08398218417783762,0.5833333333333334,-0.5868374241925871
META,expanding,ridge,transcript,r_10_post,Reaction After 10 Days,12,0.06943624225500662,0.08300211838378146,0.5833333333333334,-0.5500169834774111
META,expanding,rf,transcript,r_10_post,Reaction After 10 Days,12,0.07118200073823228,0.08436151332535019,0.5,-0.6012045925304021
META,expanding,gbrt,transcript,r_10_post,Reaction After 10 Days,12,0.08961548223347528,0.11109200114188748,0.5,-1.776666262302161
META,expanding,mean_baseline,none,r_10_post,Reaction After 10 Days,12,0.05535228901957012,0.06984061828546739,0.6666666666666666,-0.09742349638684145
META,expanding,linear,all,r_10_post,Reaction After 10 Days,12,0.19716023822358153,0.24743721706571964,0.8333333333333334,-12.774890288023615
META,expanding,ridge,all,r_10_post,Reaction After 10 Days,12,0.08414001402465314,0.10260422250614787,0.75,-1.3685827996562834
META,expanding,rf,all,r_10_post,Reaction After 10 Days,12,0.05401466441765937,0.0676254679967387,0.75,-0.028913038759880605
META,expanding,gbrt,all,r_10_post,Reaction After 10 Days,12,0.07435607526980816,0.0846159560569638,0.5,-0.6108779437124277
META,expanding,mean_baseline,none,r_20_post,Reaction After 20 Days,12,0.05919106711870443,0.07392943426625884,0.5,-0.13773516984099654
META,expanding,linear,fundamentals,r_20_post,Reaction After 20 Days,12,0.17093472311439717,0.22275010847657523,0.5,-9.328619201001239
META,expanding,ridge,fundamentals,r_20_post,Reaction After 20 Days,12,0.07066122413681876,0.11487283692898721,0.5833333333333334,-1.7468890042529095
META,expanding,rf,fundamentals,r_20_post,Reaction After 20 Days,12,0.06690047272771325,0.0911390531955676,0.5833333333333334,-0.729081414698691
META,expanding,gbrt,fundamentals,r_20_post,Reaction After 20 Days,12,0.07572756446913396,0.1020724867790364,0.5,-1.1688214943439479
META,expanding,mean_baseline,none,r_20_post,Reaction After 20 Days,12,0.05919106711870443,0.07392943426625884,0.5,-0.13773516984099654
META,expanding,linear,news,r_20_post,Reaction After 20 Days,12,0.07771585620624497,0.11199431916953632,0.75,-1.610949100592236
META,expanding,ridge,news,r_20_post,Reaction After 20 Days,12,0.06385257619718612,0.08292442762973586,0.75,-0.4314341786023672
META,expanding,rf,news,r_20_post,Reaction After 20 Days,12,0.05433508524656883,0.06695901949416615,0.5,0.06669285935581604
META,expanding,gbrt,news,r_20_post,Reaction After 20 Days,12,0.058765323102340394,0.07078166571636427,0.5833333333333334,-0.04291274562701752
META,expanding,mean_baseline,none,r_20_post,Reaction After 20 Days,12,0.05919106711870443,0.07392943426625884,0.5,-0.13773516984099654
META,expanding,linear,transcript,r_20_post,Reaction After 20 Days,12,0.0870737560382555,0.09205693608032692,0.5833333333333334,-0.7640847679492668
META,expanding,ridge,transcript,r_20_post,Reaction After 20 Days,12,0.08375884110018485,0.089533606247507,0.5833333333333334,-0.668701177640755
META,expanding,rf,transcript,r_20_post,Reaction After 20 Days,12,0.06480068808413444,0.07656760064924716,0.5,-0.22038396810135685
META,expanding,gbrt,transcript,r_20_post,Reaction After 20 Days,12,0.07878009892416625,0.0900106152860022,0.5833333333333334,-0.6865292528759237
META,expanding,mean_baseline,none,r_20_post,Reaction After 20 Days,12,0.05919106711870443,0.07392943426625884,0.5,-0.13773516984099654
META,expanding,linear,all,r_20_post,Reaction After 20 Days,12,0.1336915932435702,0.17935190635366974,0.5,-5.696045746033276
META,expanding,ridge,all,r_20_post,Reaction After 20 Days,12,0.0883678567050593,0.1106610094902715,0.5,-1.5491516523028301
META,expanding,rf,all,r_20_post,Reaction After 20 Days,12,0.05016326584374167,0.06916298608883677,0.75,0.004241806499158507
META,expanding,gbrt,all,r_20_post,Reaction After 20 Days,12,0.0532958154521453,0.07028452954941666,0.75,-0.02831436341460014
MSFT,expanding,mean_baseline,none,r_post_pre,Reaction Next Day,12,0.04188983418334293,0.04730729728469672,0.3333333333333333,-0.09523798061774125
MSFT,expanding,linear,fundamentals,r_post_pre,Reaction Next Day,12,0.07061793489802136,0.08277582381758804,0.4166666666666667,-2.3531983604961764
MSFT,expanding,ridge,fundamentals,r_post_pre,Reaction Next Day,12,0.05550913106540317,0.06266053500659702,0.25,-0.9215001336191635
MSFT,expanding,rf,fundamentals,r_post_pre,Reaction Next Day,12,0.04058809739288339,0.047767051115074476,0.5833333333333334,-0.11662946567291876
MSFT,expanding,gbrt,fundamentals,r_post_pre,Reaction Next Day,12,0.0457193469362813,0.053505293063081244,0.4166666666666667,-0.4010244550463513
MSFT,expanding,mean_baseline,none,r_post_pre,Reaction Next Day,12,0.04188983418334293,0.04730729728469672,0.3333333333333333,-0.09523798061774125
MSFT,expanding,linear,news,r_post_pre,Reaction Next Day,12,0.029043451853064367,0.038954025534207556,0.8333333333333334,0.2573966382880363
MSFT,expanding,ridge,news,r_post_pre,Reaction Next Day,12,0.02757290395845435,0.036278686905879445,0.8333333333333334,0.35589697205398996
MSFT,expanding,rf,news,r_post_pre,Reaction Next Day,12,0.026438187244270054,0.030989584554382114,0.9166666666666666,0.5300152892287613
MSFT,expanding,gbrt,news,r_post_pre,Reaction Next Day,12,0.0285020615505101,0.032417879492393185,0.9166666666666666,0.485694192055545
MSFT,expanding,mean_baseline,none,r_post_pre,Reaction Next Day,12,0.04188983418334293,0.04730729728469672,0.3333333333333333,-0.09523798061774125
MSFT,expanding,linear,transcript,r_post_pre,Reaction Next Day,12,0.03689009215536255,0.04302991194045293,0.5833333333333334,0.0938645185995387
MSFT,expanding,ridge,transcript,r_post_pre,Reaction Next Day,12,0.03694606702902458,0.043021283069282906,0.5833333333333334,0.09422790034990025
MSFT,expanding,rf,transcript,r_post_pre,Reaction Next Day,12,0.0495915483336044,0.0539920733047596,0.4166666666666667,-0.4266328870801612
MSFT,expanding,gbrt,transcript,r_post_pre,Reaction Next Day,12,0.056460682669714234,0.06179754234340465,0.4166666666666667,-0.8689368590536724
MSFT,expanding,mean_baseline,none,r_post_pre,Reaction Next Day,12,0.04188983418334293,0.04730729728469672,0.3333333333333333,-0.09523798061774125
MSFT,expanding,linear,all,r_post_pre,Reaction Next Day,12,0.11225250575243932,0.15609377838718097,0.5833333333333334,-10.924039558661937
MSFT,expanding,ridge,all,r_post_pre,Reaction Next Day,12,0.030363096984293476,0.036056724945573965,0.6666666666666666,0.3637544239689844
MSFT,expanding,rf,all,r_post_pre,Reaction Next Day,12,0.02568139508587668,0.030804258233801653,0.9166666666666666,0.535619758970849
MSFT,expanding,gbrt,all,r_post_pre,Reaction Next Day,12,0.03356688729358675,0.038444413274434666,0.8333333333333334,0.2766996151324511
MSFT,expanding,mean_baseline,none,r_5_post,Reaction After 5 Days,12,0.03109390177264384,0.037280469716876756,0.6666666666666666,-0.11440430068065965
MSFT,expanding,linear,fundamentals,r_5_post,Reaction After 5 Days,12,0.0828300751679902,0.1338126806407178,0.4166666666666667,-13.357359335031928
MSFT,expanding,ridge,fundamentals,r_5_post,Reaction After 5 Days,12,0.037321580053457225,0.044564025781920535,0.5,-0.5923878740950015
MSFT,expanding,rf,fundamentals,r_5_post,Reaction After 5 Days,12,0.03062986037561316,0.038078697259898785,0.5833333333333334,-0.1626371397957278
MSFT,expanding,gbrt,fundamentals,r_5_post,Reaction After 5 Days,12,0.03151729831634255,0.040891977314830914,0.5,-0.3407760713761576
MSFT,expanding,mean_baseline,none,r_5_post,Reaction After 5 Days,12,0.03109390177264384,0.037280469716876756,0.6666666666666666,-0.11440430068065965
MSFT,expanding,linear,news,r_5_post,Reaction After 5 Days,12,0.050284995838190176,0.058417637189167454,0.6666666666666666,-1.7363270422214026
MSFT,expanding,ridge,news,r_5_post,Reaction After 5 Days,12,0.0486488117304441,0.05600376349762969,0.5833333333333334,-1.5148637103552
MSFT,expanding,rf,news,r_5_post,Reaction After 5 Days,12,0.03197009223615998,0.037822801065598925,0.5833333333333334,-0.14706335373660684
MSFT,expanding,gbrt,news,r_5_post,Reaction After 5 Days,12,0.035019781018104094,0.04459731162773126,0.75,-0.5947675411575146
MSFT,expanding,mean_baseline,none,r_5_post,Reaction After 5 Days,12,0.03109390177264384,0.037280469716876756,0.6666666666666666,-0.11440430068065965
MSFT,expanding,linear,transcript,r_5_post,Reaction After 5 Days,12,0.02772501459026665,0.03532483563728033,0.5833333333333334,-0.0005535283010089653
MSFT,expanding,ridge,transcript,r_5_post,Reaction After 5 Days,12,0.027684087162063966,0.035050004777444535,0.6666666666666666,0.014954727212348584
MSFT,expanding,rf,transcript,r_5_post,Reaction After 5 Days,12,0.032155404729258125,0.04141460543524026,0.5,-0.3752671973702577
MSFT,expanding,gbrt,transcript,r_5_post,Reaction After 5 Days,12,0.03823194232524015,0.04830446235513849,0.5833333333333334,-0.8709170527122283
MSFT,expanding,mean_baseline,none,r_5_post,Reaction After 5 Days,12,0.03109390177264384,0.037280469716876756,0.6666666666666666,-0.11440430068065965
MSFT,expanding,linear,all,r_5_post,Reaction After 5 Days,12,0.14856783827001788,0.19570417924579397,0.4166666666666667,-29.710029125998936
MSFT,expanding,ridge,all,r_5_post,Reaction After 5 Days,12,0.05242844598131551,0.06316174665097876,0.4166666666666667,-2.198808864179299
MSFT,expanding,rf,all,r_5_post,Reaction After 5 Days,12,0.03164893223217954,0.0383569609895476,0.5833333333333334,-0.17969139038151694
MSFT,expanding,gbrt,all,r_5_post,Reaction After 5 Days,12,0.04153052492694644,0.05166029276968605,0.5833333333333334,-1.1399013579853396
MSFT,expanding,mean_baseline,none,r_10_post,Reaction After 10 Days,12,0.04334274307587852,0.050492553652997575,0.5833333333333334,-0.17744304515205167
MSFT,expanding,linear,fundamentals,r_10_post,Reaction After 10 Days,12,0.13651226743743125,0.23569419648485135,0.4166666666666667,-24.655649603270692
MSFT,expanding,ridge,fundamentals,r_10_post,Reaction After 10 Days,12,0.05896405190180781,0.0682000561658866,0.5833333333333334,-1.148101024103258
MSFT,expanding,rf,fundamentals,r_10_post,Reaction After 10 Days,12,0.04054805538042065,0.050844703485222485,0.5,-0.19392398098686714
MSFT,expanding,gbrt,fundamentals,r_10_post,Reaction After 10 Days,12,0.043267338965525044,0.05529156627938868,0.5,-0.4118970239949662
MSFT,expanding,mean_baseline,none,r_10_post,Reaction After 10 Days,12,0.04334274307587852,0.050492553652997575,0.5833333333333334,-0.17744304515205167
MSFT,expanding,linear,news,r_10_post,Reaction After 10 Days,12,0.07417220540139231,0.09411489218571478,0.5,-3.0907405485809027
MSFT,expanding,ridge,news,r_10_post,Reaction After 10 Days,12,0.06682711041148896,0.08526674872702641,0.5,-2.357721289322778
MSFT,expanding,rf,news,r_10_post,Reaction After 10 Days,12,0.04659365137513943,0.05453496602478577,0.5,-0.37352108704813825
MSFT,expanding,gbrt,news,r_10_post,Reaction After 10 Days,12,0.04443138034092822,0.054195814361767194,0.6666666666666666,-0.35649041862587993
MSFT,expanding,mean_baseline,none,r_10_post,Reaction After 10 Days,12,0.04334274307587852,0.050492553652997575,0.5833333333333334,-0.17744304515205167
MSFT,expanding,linear,transcript,r_10_post,Reaction After 10 Days,12,0.04203924326266253,0.05202446893245669,0.5,-0.24997275996686774
MSFT,expanding,ridge,transcript,r_10_post,Reaction After 10 Days,12,0.041381626462072156,0.05134718727727133,0.5,-0.21763901380331951
MSFT,expanding,rf,transcript,r_10_post,Reaction After 10 Days,12,0.03921906428423403,0.05035875008894122,0.5833333333333334,-0.1712109448268262
MSFT,expanding,gbrt,transcript,r_10_post,Reaction After 10 Days,12,0.045381336963277834,0.05541775013408452,0.5833333333333334,-0.4183487096168821
MSFT,expanding,mean_baseline,none,r_10_post,Reaction After 10 Days,12,0.04334274307587852,0.050492553652997575,0.5833333333333334,-0.17744304515205167
MSFT,expanding,linear,all,r_10_post,Reaction After 10 Days,12,0.09607029337689132,0.12968359598662146,0.6666666666666666,-6.7670361515033655
MSFT,expanding,ridge,all,r_10_post,Reaction After 10 Days,12,0.04995872875432462,0.05652017223633459,0.4166666666666667,-0.4753402494482579
MSFT,expanding,rf,all,r_10_post,Reaction After 10 Days,12,0.03923588048578052,0.04826821512182473,0.5,-0.07598871578814559
MSFT,expanding,gbrt,all,r_10_post,Reaction After 10 Days,12,0.045568747121652174,0.06027783393793368,0.5,-0.6780330601874356
MSFT,expanding,mean_baseline,none,r_20_post,Reaction After 20 Days,12,0.053303495834694015,0.058097310990542834,0.5833333333333334,-0.08794846361527564
MSFT,expanding,linear,fundamentals,r_20_post,Reaction After 20 Days,12,0.09172977051182296,0.11327434808857827,0.3333333333333333,-3.1357987977197386
MSFT,expanding,ridge,fundamentals,r_20_post,Reaction After 20 Days,12,0.0636533844481821,0.07104026655356145,0.5833333333333334,-0.6266923504510555
MSFT,expanding,rf,fundamentals,r_20_post,Reaction After 20 Days,12,0.05368364087302185,0.06155519297373633,0.5833333333333334,-0.22130927161086977
MSFT,expanding,gbrt,fundamentals,r_20_post,Reaction After 20 Days,12,0.05745317190931625,0.06757026383118339,0.6666666666666666,-0.4716600110015643
MSFT,expanding,mean_baseline,none,r_20_post,Reaction After 20 Days,12,0.053303495834694015,0.058097310990542834,0.5833333333333334,-0.08794846361527564
MSFT,expanding,linear,news,r_20_post,Reaction After 20 Days,12,0.09502416932476332,0.127753880727466,0.3333333333333333,-4.260711221808453
MSFT,expanding,ridge,news,r_20_post,Reaction After 20 Days,12,0.08680300873367158,0.11263386530618662,0.3333333333333333,-3.0891612463774694
MSFT,expanding,rf,news,r_20_post,Reaction After 20 Days,12,0.060516856653015684,0.06540152597469931,0.5,-0.3787071343586117
MSFT,expanding,gbrt,news,r_20_post,Reaction After 20 Days,12,0.05881790938448835,0.06945814376105694,0.4166666666666667,-0.5550437259462444
MSFT,expanding,mean_baseline,none,r_20_post,Reaction After 20 Days,12,0.053303495834694015,0.058097310990542834,0.5833333333333334,-0.08794846361527564
MSFT,expanding,linear,transcript,r_20_post,Reaction After 20 Days,12,0.048260839906055196,0.05132595215262706,0.6666666666666666,0.15087761664060673
MSFT,expanding,ridge,transcript,r_20_post,Reaction After 20 Days,12,0.04845537464869932,0.05148359948631226,0.6666666666666666,0.14565345802143725
MSFT,expanding,rf,transcript,r_20_post,Reaction After 20 Days,12,0.0474028951983837,0.05560919821764005,0.6666666666666666,0.0032424669207857804
MSFT,expanding,gbrt,transcript,r_20_post,Reaction After 20 Days,12,0.04564158948028727,0.05490468519552879,0.75,0.028338329342114665
MSFT,expanding,mean_baseline,none,r_20_post,Reaction After 20 Days,12,0.053303495834694015,0.058097310990542834,0.5833333333333334,-0.08794846361527564
MSFT,expanding,linear,all,r_20_post,Reaction After 20 Days,12,0.14138687623846427,0.2077126237176516,0.5833333333333334,-12.906634576183366
