date,symbol,reportedCurrency,cik,filingDate,acceptedDate,fiscalYear,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,netInterestIncome,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebit,nonOperatingIncomeExcludingInterest,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncomeFromContinuingOperations,netIncomeFromDiscontinuedOperations,otherAdjustmentsToNetIncome,netIncome,netIncomeDeductions,bottomLineNetIncome,eps,epsDiluted,weightedAverageShsOut,weightedAverageShsOutDil
2023-06-30,V,USD,0001403161,2023-07-26,2023-07-25 18:21:55,2023,Q3,8123000000,1663000000,6460000000,0,447000000,297000000,744000000,692000000,1436000000,3099000000,-182000000,0,182000000,235000000,5563000000,5328000000,-304000000,5024000000,122000000,5146000000,990000000,4156000000,0,0,4156000000,0,4156000000,2.0,2.0,2080000000,2080000000
2023-09-30,V,USD,0001403161,2023-11-15,2023-11-15 16:07:14,2023,Q4,8609000000,1695000000,6914000000,0,585000000,403000000,988000000,376000000,1364000000,3059000000,-183000000,0,183000000,247000000,6066000000,5819000000,-269000000,5550000000,86000000,5636000000,955000000,4681000000,0,0,4681000000,0,4681000000,2.27,2.27,2065000000,2065000000
2023-12-31,V,USD,0001403161,2024-01-26,2024-01-25 18:17:40,2024,Q1,8634000000,1660000000,6974000000,0,471000000,293000000,764000000,256000000,1020000000,2680000000,-187000000,0,187000000,247000000,6476000000,6229000000,-275000000,5954000000,88000000,6042000000,1152000000,4890000000,0,0,4890000000,0,4890000000,2.39,2.39,2045000000,2045000000
2024-03-31,V,USD,0001403161,2024-04-24,2024-04-23 18:06:59,2024,Q2,8775000000,1792000000,6983000000,0,612000000,338000000,950000000,679000000,1629000000,3421000000,-82000000,0,82000000,249000000,5844000000,5595000000,-241000000,5354000000,159000000,5513000000,850000000,4663000000,0,0,4663000000,0,4663000000,2.29,2.29,2039000000,2039000000
2024-06-30,V,USD,0001403161,2024-07-24,2024-07-23 18:12:59,2024,Q3,8900000000,1773000000,7127000000,0,534000000,378000000,912000000,277000000,1189000000,2962000000,-196000000,0,196000000,264000000,6449000000,6185000000,-247000000,5938000000,51000000,5989000000,1117000000,4872000000,0,0,4872000000,0,4872000000,2.4,2.4,2029000000,2029000000
2024-09-30,V,USD,0001403161,2024-11-13,2024-11-13 17:14:01,2024,Q4,9617000000,1817000000,7800000000,0,616000000,551000000,1167000000,284000000,1451000000,3268000000,-176000000,0,176000000,274000000,6822000000,6548000000,-199000000,6349000000,23000000,6372000000,1054000000,5318000000,0,0,5318000000,0,5318000000,2.66,2.65,2003000000,2003000000
2024-12-31,V,USD,0001403161,2025-01-31,2025-01-30 18:06:50,2025,Q1,9510000000,2020000000,7490000000,0,624000000,306000000,930000000,326000000,1256000000,3276000000,-182000000,0,182000000,282000000,6664000000,6382000000,-148000000,6234000000,-34000000,6200000000,1081000000,5119000000,0,0,5119000000,0,5119000000,2.58,2.58,1985000000,1985000000
2025-03-31,V,USD,0001403161,2025-04-30,2025-04-29 18:07:21,2025,Q2,9594000000,1881000000,7713000000,0,592000000,381000000,973000000,1305000000,2278000000,4159000000,-158000000,0,158000000,305000000,5901000000,5596000000,-161000000,5435000000,3000000,5438000000,861000000,4577000000,0,0,4577000000,0,4577000000,2.32,2.32,1949986500,1974000000
2025-06-30,V,USD,0001403161,2025-07-30,2025-07-29 18:06:21,2025,Q3,10172000000,1973000000,8199000000,0,669000000,421000000,1090000000,932000000,2022000000,3995000000,-39000000,0,39000000,317000000,6689000000,6372000000,-195000000,6177000000,156000000,6333000000,1061000000,5272000000,0,0,5272000000,0,5272000000,2.69,2.69,1936908500,1959000000
2025-09-30,V,USD,0001403161,2025-11-06,2025-11-06 16:09:41,2025,Q4,10724000000,1981000000,8743000000,0,800000000,576000000,1376000000,1219000000,2595000000,4576000000,-210000000,0,210000000,316000000,6749000000,6433000000,-285000000,6148000000,75000000,6223000000,1133000000,5090000000,0,0,5090000000,0,5041000000,2.62,2.59,1924000000,2173000000
