date,symbol,reportedCurrency,cik,filingDate,acceptedDate,fiscalYear,period,revenue,costOfRevenue,grossProfit,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,netInterestIncome,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebit,nonOperatingIncomeExcludingInterest,operatingIncome,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeTaxExpense,netIncomeFromContinuingOperations,netIncomeFromDiscontinuedOperations,otherAdjustmentsToNetIncome,netIncome,netIncomeDeductions,bottomLineNetIncome,eps,epsDiluted,weightedAverageShsOut,weightedAverageShsOutDil
2023-06-30,TSLA,USD,0001318605,2023-07-24,2023-07-21 18:08:29,2023,Q2,24927000000,20394000000,4533000000,943000000,1191000000,0,1191000000,0,2134000000,22528000000,210000000,238000000,28000000,1154000000,4119000000,2965000000,-566000000,2399000000,538000000,2937000000,323000000,2614000000,0,0,2703000000,0,2703000000,0.85,0.78,3171000000,3478000000
2023-09-30,TSLA,USD,0001318605,2023-10-23,2023-10-20 18:41:03,2023,Q3,23350000000,19172000000,4178000000,1161000000,1253000000,0,1253000000,0,2414000000,21586000000,244000000,282000000,38000000,1235000000,3318000000,2083000000,-319000000,1764000000,281000000,2045000000,167000000,1878000000,0,0,1853000000,2000000,1851000000,0.58,0.53,3176000000,3493000000
2023-12-31,TSLA,USD,0001318605,2024-01-29,2024-01-26 21:00:20,2023,Q4,25167000000,20729000000,4438000000,1094000000,1280000000,0,1280000000,0,2374000000,23103000000,272000000,333000000,61000000,1232000000,3484000000,2252000000,-188000000,2064000000,127000000,2191000000,-5752000000,7943000000,0,0,7930000000,3000000,7927000000,2.49,2.27,3181000000,3492000000
2024-03-31,TSLA,USD,0001318605,2024-04-24,2024-04-23 20:27:48,2024,Q1,21301000000,17605000000,3696000000,1151000000,1374000000,0,1374000000,0,2525000000,20130000000,274000000,350000000,76000000,1246000000,2875000000,1629000000,-458000000,1171000000,717000000,1888000000,483000000,1405000000,0,0,1390000000,0,1432000000,0.45,0.41,3186000000,3484000000
2024-06-30,TSLA,USD,0001318605,2024-07-24,2024-07-23 19:41:09,2024,Q2,25500000000,20922000000,4578000000,1074000000,1277000000,0,1277000000,622000000,2973000000,23895000000,262000000,348000000,86000000,1278000000,3251000000,1973000000,-368000000,1605000000,182000000,1787000000,371000000,1416000000,0,0,1400000000,0,1400000000,0.44,0.4,3191000000,3481000000
2024-09-30,TSLA,USD,0001318605,2024-10-24,2024-10-23 20:42:47,2024,Q3,25182000000,20185000000,4997000000,1039000000,1186000000,0,1186000000,55000000,2280000000,22465000000,337000000,429000000,92000000,1348000000,4224000000,2876000000,-159000000,2717000000,67000000,2784000000,601000000,2183000000,0,0,2167000000,0,2167000000,0.68,0.62,3198000000,3497000000
2024-12-31,TSLA,USD,0001318605,2025-01-30,2025-01-29 20:42:33,2024,Q4,25707000000,21528000000,4179000000,1276000000,1313000000,0,1313000000,7000000,2596000000,24124000000,346000000,442000000,96000000,1496000000,4358000000,2862000000,-1279000000,1583000000,1183000000,2766000000,434000000,2332000000,0,0,2314000000,0,2314000000,0.7202,0.658,3213000000,3517000000
2025-03-31,TSLA,USD,0001318605,2025-04-23,2025-04-22 21:02:10,2025,Q1,19335000000,16182000000,3153000000,1409000000,1251000000,0,1251000000,94000000,2754000000,18936000000,309000000,400000000,91000000,1447000000,2127000000,680000000,-281000000,399000000,190000000,589000000,169000000,420000000,0,0,409000000,0,409000000,0.1271,0.1162,3218000000,3521000000
2025-06-30,TSLA,USD,0001318605,2025-07-24,2025-07-23 20:23:31,2025,Q2,22496000000,18618000000,3878000000,1589000000,1366000000,0,1366000000,0,2955000000,21573000000,306000000,392000000,86000000,1433000000,3068000000,1635000000,-712000000,923000000,626000000,1549000000,359000000,1190000000,0,0,1172000000,0,1172000000,0.3636,0.333,3223000000,3519000000
2025-09-30,TSLA,USD,0001318605,2025-10-23,2025-10-22 21:08:43,2025,Q3,28095000000,23041000000,5054000000,1630000000,1562000000,0,1562000000,238000000,3430000000,26471000000,363000000,439000000,76000000,1625000000,3660000000,2035000000,-411000000,1624000000,335000000,1959000000,570000000,1389000000,0,0,1373000000,0,1373000000,0.43,0.39,3227000000,3526000000
