ticker,event_seq,event_date,units_news__news_chars__post,units_news__news_chars__pre,units_news__news_lines__post,units_news__news_lines__pre,units_news__news_tokens__post,units_news__news_tokens__pre,units_news__news_unique_publishers_units__post,units_news__news_unique_publishers_units__pre,units_news__news_units__post,units_news__news_units__pre,units_tr__tr_chars__prepared,units_tr__tr_chars__qa,units_tr__tr_lines__prepared,units_tr__tr_lines__qa,units_tr__tr_tokens__prepared,units_tr__tr_tokens__qa,units_tr__tr_units__prepared,units_tr__tr_units__qa,lm_news__day0_date,lm_news__nw_lm_constr_prop__all,lm_news__nw_lm_constr_prop__post,lm_news__nw_lm_constr_prop__pre,lm_news__nw_lm_lit_prop__all,lm_news__nw_lm_lit_prop__post,lm_news__nw_lm_lit_prop__pre,lm_news__nw_lm_neg_prop__all,lm_news__nw_lm_neg_prop__post,lm_news__nw_lm_neg_prop__pre,lm_news__nw_lm_pos_prop__all,lm_news__nw_lm_pos_prop__post,lm_news__nw_lm_pos_prop__pre,lm_news__nw_lm_tone__all,lm_news__nw_lm_tone__post,lm_news__nw_lm_tone__pre,lm_news__nw_lm_unc_prop__all,lm_news__nw_lm_unc_prop__post,lm_news__nw_lm_unc_prop__pre,lm_news__nw_n_tokens__all,lm_news__nw_n_tokens__post,lm_news__nw_n_tokens__pre,lm_news__nw_lm_pos_prop__post_minus_pre,lm_news__nw_lm_neg_prop__post_minus_pre,lm_news__nw_lm_unc_prop__post_minus_pre,lm_news__nw_lm_lit_prop__post_minus_pre,lm_news__nw_lm_constr_prop__post_minus_pre,lm_news__nw_lm_tone__post_minus_pre,lm_tr__day0_date,lm_tr__tr_lm_constr_prop__all__all,lm_tr__tr_lm_constr_prop__prepared__all,lm_tr__tr_lm_constr_prop__qa__all,lm_tr__tr_lm_lit_prop__all__all,lm_tr__tr_lm_lit_prop__prepared__all,lm_tr__tr_lm_lit_prop__qa__all,lm_tr__tr_lm_neg_prop__all__all,lm_tr__tr_lm_neg_prop__prepared__all,lm_tr__tr_lm_neg_prop__qa__all,lm_tr__tr_lm_pos_prop__all__all,lm_tr__tr_lm_pos_prop__prepared__all,lm_tr__tr_lm_pos_prop__qa__all,lm_tr__tr_lm_tone__all__all,lm_tr__tr_lm_tone__prepared__all,lm_tr__tr_lm_tone__qa__all,lm_tr__tr_lm_unc_prop__all__all,lm_tr__tr_lm_unc_prop__prepared__all,lm_tr__tr_lm_unc_prop__qa__all,lm_tr__tr_n_tokens__all__all,lm_tr__tr_n_tokens__prepared__all,lm_tr__tr_n_tokens__qa__all
AVGO,18,2025-06-05,54194,53816,176,164,10839,11527,19,19,88,82,10732,23684,4,63,2202,5267,4,63,2025-06-06,0.0014466546112115,0.0021367521367521,0.0007347538574577,0.0016877637130801,0.0018993352326685,0.0014695077149155,0.0168776371308016,0.0173314339981006,0.0164095028165564,0.030379746835443,0.0351377018043684,0.0254714670585353,0.0135021097046413,0.0178062678062678,0.0090619642419789,0.0256781193490054,0.0208926875593542,0.0306147440607396,8295.0,4212.0,4083.0,0.009666234745833,0.0009219311815442,-0.0097220565013854,0.000429827517753,0.0014019982792943,0.0087443035642888,2025-06-06,0.0003944773175542,0.0,0.0006093845216331,0.0007889546351084,0.0,0.0012187690432663,0.0094674556213017,0.0044742729306487,0.012187690432663,0.0236686390532544,0.0246085011185682,0.0231566118220597,0.0142011834319526,0.0201342281879194,0.0109689213893967,0.0232741617357001,0.017897091722595,0.0262035344302254,5070.0,1788.0,3282.0
AVGO,19,2025-09-04,45679,21945,230,144,9229,4280,23,21,115,72,11673,29274,4,52,2322,6425,4,52,2025-09-05,0.0018337408312958,0.0022955523672883,0.0007027406886858,0.0036674816625916,0.0028694404591104,0.0056219255094869,0.0177261613691931,0.0160688665710186,0.0217849613492621,0.0385085574572127,0.036441893830703,0.0435699226985242,0.0207823960880195,0.0203730272596843,0.0217849613492621,0.0160961695191524,0.0137733142037302,0.0217849613492621,4908.0,3485.0,1423.0,-0.0071280288678212,-0.0057160947782434,-0.0080116471455318,-0.0027524850503765,0.0015928116786025,-0.0014119340895777,2025-09-05,0.0009775171065493,0.0010111223458038,0.0009615384615384,0.0026067122841316,0.0010111223458038,0.0033653846153846,0.014336917562724,0.0091001011122345,0.016826923076923,0.0270446399478657,0.0202224469160768,0.0302884615384615,0.0127077223851417,0.0111223458038422,0.0134615384615384,0.0182469859889214,0.0151668351870576,0.0197115384615384,6138.0,1978.0,4160.0
AVGO,20,2025-12-11,75649,43681,490,290,15438,8695,23,25,245,145,12361,25808,3,47,2516,5640,3,47,2025-12-12,0.0009271523178807,0.0006114961271911,0.0015128593040847,0.002251655629139,0.0008153281695882,0.0049167927382753,0.0213245033112582,0.0248675091724419,0.014750378214826,0.0262251655629139,0.0281288218507949,0.0226928895612708,0.0049006622516556,0.003261312678353,0.0079425113464447,0.0180132450331125,0.0183448838157358,0.0173978819969742,7550.0,4906.0,2644.0,0.0054359322895241,0.0101171309576158,0.0009470018187615,-0.004101464568687,-0.0009013631768935,-0.0046811986680917,2025-12-12,0.0016789791806581,0.0,0.0025879917184265,0.0006715916722632,0.0009560229445506,0.0005175983436853,0.0144392209536601,0.0019120458891013,0.0212215320910973,0.0171255876427132,0.0133843212237093,0.0191511387163561,0.002686366689053,0.011472275334608,-0.0020703933747412,0.021826729348556,0.017208413001912,0.0243271221532091,5956.0,2092.0,3864.0
BAC,1,2021-01-19,52842,39789,128,124,10092,7770,18,20,64,62,2572,61299,3,94,517,13238,3,94,2021-01-19,0.0029239766081871,0.0047619047619047,0.0012970168612191,0.001547987616099,0.0025641025641025,0.0006485084306095,0.0103199174406604,0.0095238095238095,0.0110246433203631,0.023735810113519,0.0252747252747252,0.0223735408560311,0.0134158926728586,0.0157509157509157,0.0113488975356679,0.0249398004815961,0.0146520146520146,0.0340466926070038,5814.0,2730.0,3084.0,0.0029011844186941,-0.0015008337965536,-0.0193946779549892,0.0019155941334929,0.0034648879006855,0.0044020182152477,2021-01-19,0.0019719976336028,0.0,0.0020665426741062,0.0029579964504042,0.0,0.0030998140111593,0.0303687635574837,0.0301724137931034,0.0303781773093614,0.0260303687635574,0.043103448275862,0.0252118206240958,-0.0043383947939262,0.0129310344827586,-0.0051663566852655,0.0155787813054624,0.0172413793103448,0.0154990700557966,10142.0,464.0,9678.0
BAC,2,2021-04-15,66359,60077,124,134,12637,11477,18,20,62,67,3053,60604,3,77,585,13010,3,77,2021-04-15,0.0037658336186237,0.0029491275497665,0.0044737963357477,0.0028529042565331,0.0034406488080609,0.0023434171282488,0.0096998744722127,0.0113049889407716,0.0083084789092458,0.0233938149035718,0.0221184566232489,0.0244993608862377,0.0136939404313591,0.0108134676824772,0.0161908819769919,0.0325231085244779,0.0302285573851069,0.0345121431614827,8763.0,4069.0,4694.0,-0.0023809042629887,0.0029965100315258,-0.0042835857763758,0.0010972316798121,-0.0015246687859812,-0.0053774142945146,2021-04-15,0.0032793209876543,0.0,0.0034496753246753,0.001929012345679,0.0,0.0020292207792207,0.015625,0.0234375,0.0152191558441558,0.0258487654320987,0.03125,0.0255681818181818,0.0102237654320987,0.0078125,0.0103490259740259,0.0187114197530864,0.0234375,0.018465909090909,10368.0,512.0,9856.0
BAC,3,2021-07-14,50886,26899,120,138,9578,5293,13,18,60,69,12931,50069,3,85,2598,10660,3,85,2021-07-14,0.0014147606696533,0.0025445292620865,0.0,0.0023579344494223,0.0042408821034775,0.0,0.0089601509078047,0.0097540288379983,0.0079660116834838,0.0231077576043386,0.0212044105173876,0.0254912373871481,0.0141476066965338,0.0114503816793893,0.0175252257036643,0.0195708559302051,0.0156912637828668,0.0244291024960169,4241.0,2358.0,1883.0,-0.0042868268697605,0.0017880171545145,-0.0087378387131501,0.0042408821034775,0.0025445292620865,-0.006074844024275,2021-07-14,0.0033543804262036,0.0008710801393728,0.0040816326530612,0.0037490134175217,0.0034843205574912,0.0038265306122448,0.021310181531176,0.0156794425087108,0.0229591836734693,0.0333464877663772,0.0348432055749128,0.0329081632653061,0.0120363062352012,0.019163763066202,0.0099489795918367,0.0147987371744277,0.0113240418118466,0.0158163265306122,10136.0,2296.0,7840.0
BAC,4,2021-10-14,13172,12206,92,102,2696,2513,17,17,46,51,12477,54192,3,69,2590,11601,3,69,2021-10-14,0.000655737704918,0.0011627906976744,0.0,0.0,0.0,0.0,0.0131147540983606,0.0162790697674418,0.0090225563909774,0.0347540983606557,0.0395348837209302,0.0285714285714285,0.021639344262295,0.0232558139534883,0.0195488721804511,0.0091803278688524,0.005813953488372,0.0135338345864661,1525.0,860.0,665.0,0.0109634551495016,0.0072565133764644,-0.007719881098094,0.0,0.0011627906976744,0.0037069417730372,2021-10-14,0.0023774689100219,0.0038022813688212,0.0020380434782608,0.0012801755669348,0.0,0.0015851449275362,0.0177395757132406,0.0085551330798479,0.019927536231884,0.033467446964155,0.0332699619771863,0.0335144927536231,0.0157278712509144,0.0247148288973384,0.0135869565217391,0.0151792245793708,0.0133079847908745,0.015625,10936.0,2104.0,8832.0
BAC,5,2022-01-19,10634,13852,90,108,2142,2919,16,20,45,54,15119,57815,3,63,3071,12675,3,63,2022-01-19,0.001368925393566,0.0015503875968992,0.0012254901960784,0.0,0.0,0.0,0.0102669404517453,0.0062015503875968,0.0134803921568627,0.0266940451745379,0.0341085271317829,0.0208333333333333,0.0164271047227926,0.027906976744186,0.0073529411764705,0.0123203285420944,0.0155038759689922,0.0098039215686274,1461.0,645.0,816.0,0.0132751937984496,-0.0072788417692658,0.0056999544003647,0.0,0.0003248974008207,0.0205540355677154,2022-01-19,0.0021706461846718,0.0007751937984496,0.0025537348371994,0.0018367006177992,0.0007751937984496,0.0021281123643328,0.011187176490232,0.0069767441860465,0.0123430517131304,0.0260477542160627,0.0341085271317829,0.0238348584805277,0.0148605777258306,0.0271317829457364,0.0114918067673973,0.0138587410252128,0.0100775193798449,0.0148967865503298,11978.0,2580.0,9398.0
BAC,6,2022-04-18,10409,14941,78,94,2095,3039,18,13,39,47,19193,60363,3,88,3900,13198,3,88,2022-04-18,0.0015856236786469,0.0,0.0024610336341263,0.0010570824524312,0.0014858841010401,0.0008203445447087,0.0163847780126849,0.0163447251114413,0.0164068908941755,0.0195560253699788,0.0282317979197622,0.0147662018047579,0.0031712473572938,0.0118870728083209,-0.0016406890894175,0.0274841437632135,0.0178306092124814,0.0328137817883511,1892.0,673.0,1219.0,0.0134655961150042,-6.216578273424492e-05,-0.0149831725758696,0.0006655395563313,-0.0024610336341263,0.0135277618977385,2022-04-18,0.0015051173991571,0.0011926058437686,0.0016106301590497,0.0018061408789885,0.0023852116875372,0.0016106301590497,0.0197170379289584,0.0208706022659511,0.0193275619085967,0.0270921131848284,0.0286225402504472,0.0265753976243205,0.0073750752558699,0.0077519379844961,0.0072478357157237,0.018362432269717,0.0202742993440667,0.017716931749547,13288.0,3354.0,9934.0
BAC,7,2022-07-18,9187,13128,68,100,1847,2722,13,17,34,50,14217,48659,3,55,2890,10553,3,55,2022-07-18,0.0,0.0,0.0,0.0062586926286509,0.0076335877862595,0.0051085568326947,0.0424200278164116,0.0351145038167938,0.0485312899106002,0.0166898470097357,0.0290076335877862,0.0063856960408684,-0.0257301808066759,-0.0061068702290076,-0.0421455938697318,0.0090403337969401,0.0061068702290076,0.0114942528735632,1438.0,655.0,783.0,0.0226219375469178,-0.0134167860938063,-0.0053873826445555,0.0025250309535647,0.0,0.0360387236407241,2022-07-18,0.0026697177726926,0.000796178343949,0.003259779338014,0.0026697177726926,0.0023885350318471,0.0027582748244734,0.0226926010678871,0.0159235668789808,0.0248244734202607,0.020976353928299,0.0318471337579617,0.0175526579739217,-0.0017162471395881,0.0159235668789808,-0.007271815446339,0.0120137299771167,0.0151273885350318,0.0110330992978936,10488.0,2512.0,7976.0
BAC,8,2022-10-17,10784,15762,80,92,2139,3152,14,13,40,46,12156,62626,3,76,2403,13322,3,76,2022-10-17,0.0005750431282346,0.0,0.0009267840593141,0.0,0.0,0.0,0.0201265094882116,0.0272727272727272,0.015755329008341,0.0281771132834962,0.0287878787878787,0.0278035217794253,0.0080506037952846,0.0015151515151515,0.0120481927710843,0.0149511213341,0.0166666666666666,0.0139017608897126,1739.0,660.0,1079.0,0.0009843570084533,0.0115173982643862,0.0027649057769539,0.0,-0.0009267840593141,-0.0105330412559328,2022-10-17,0.0017903645833333,0.0009165902841429,0.0019790223629527,0.0042317708333333,0.0009165902841429,0.0049475559073817,0.0240885416666666,0.0201649862511457,0.024935681773204,0.0250651041666666,0.0329972502291475,0.0233524638828418,0.0009765625,0.0128322639780018,-0.0015832178903621,0.0135091145833333,0.0128322639780018,0.0136552543043736,12288.0,2182.0,10106.0
BAC,9,2023-01-13,12916,15283,108,112,2600,3083,13,18,54,56,19907,54193,3,54,4007,11846,3,54,2023-01-13,0.0012172854534388,0.0034965034965034,0.0,0.0012172854534388,0.0,0.0018674136321195,0.0286062081558125,0.0244755244755244,0.0308123249299719,0.0237370663420572,0.0262237762237762,0.0224089635854341,-0.0048691418137553,0.0017482517482517,-0.0084033613445378,0.0109555690809494,0.0122377622377622,0.0102707749766573,1643.0,572.0,1071.0,0.003814812638342,-0.0063368004544475,0.0019669872611049,-0.0018674136321195,0.0034965034965034,0.0101516130927895,2023-01-13,0.0014418455623197,0.0011376564277588,0.0015611061552185,0.0006408202499198,0.0005688282138794,0.0006690454950936,0.0219480935597564,0.0164960182025028,0.0240856378233719,0.0264338353091957,0.0210466439135381,0.0285459411239964,0.0044857417494392,0.0045506257110352,0.0044603033006244,0.0145786606856776,0.0085324232081911,0.0169491525423728,12484.0,3516.0,8968.0
BAC,10,2023-04-18,9583,20098,72,142,1876,4074,11,18,36,71,29072,49302,4,92,6034,11011,4,92,2023-04-18,0.0009199632014719,0.0029542097488921,0.0,0.0022999080036798,0.0029542097488921,0.002004008016032,0.0377184912603495,0.0265878877400295,0.042752171008684,0.0239190432382704,0.0310192023633678,0.0207080828323313,-0.0137994480220791,0.0044313146233382,-0.0220440881763527,0.0211591536338546,0.0103397341211226,0.0260521042084168,2174.0,677.0,1497.0,0.0103111195310364,-0.0161642832686544,-0.0157123700872942,0.0009502017328601,0.0029542097488921,0.0264754027996909,2023-04-18,0.000956937799043,0.0016194331983805,0.0005263157894736,0.0014354066985645,0.0016194331983805,0.0013157894736842,0.0189792663476874,0.017408906882591,0.02,0.0274322169059011,0.0210526315789473,0.031578947368421,0.0084529505582137,0.0036437246963562,0.011578947368421,0.0114832535885167,0.0097165991902834,0.0126315789473684,12540.0,4940.0,7600.0
BAC,11,2023-07-18,15774,22781,116,156,3133,4607,15,25,58,78,11706,61552,3,67,2297,13206,3,67,2023-07-18,0.0022371364653243,0.0027777777777777,0.0018726591760299,0.0033557046979865,0.0018518518518518,0.0043695380774032,0.035048471290082,0.0314814814814814,0.0374531835205992,0.0216256524981357,0.0351851851851851,0.0124843945068664,-0.0134228187919463,0.0037037037037037,-0.0249687890137328,0.0096942580164056,0.0138888888888888,0.0068664169787765,2682.0,1080.0,1602.0,0.0227007906783187,-0.0059717020391177,0.0070224719101123,-0.0025176862255513,0.0009051186017478,0.0286724927174365,2023-07-18,0.0016518004625041,0.001001001001001,0.001780415430267,0.0024777006937561,0.001001001001001,0.0027695351137487,0.0173439048562933,0.01001001001001,0.0187932739861523,0.031219028741328,0.05005005005005,0.0274975272007912,0.0138751238850346,0.04004004004004,0.0087042532146389,0.0127188635612817,0.011011011011011,0.0130563798219584,12108.0,1998.0,10110.0
BAC,12,2023-10-17,17331,17706,110,110,3486,3590,16,19,55,55,16232,62902,3,74,3374,13817,3,74,2023-10-17,0.0003895597974289,0.000812347684809,0.0,0.0003895597974289,0.000812347684809,0.0,0.0296065446045968,0.0316815597075548,0.0276946107784431,0.0303856641994546,0.0324939073923639,0.028443113772455,0.0007791195948578,0.000812347684809,0.0007485029940119,0.0214257888585897,0.0292445166531275,0.0142215568862275,2567.0,1231.0,1336.0,0.0040507936199088,0.0039869489291117,0.0150229597668999,0.000812347684809,0.000812347684809,6.384469079712216e-05,2023-10-17,0.0021604938271604,0.0021156558533145,0.0021730541288028,0.0015432098765432,0.0,0.0019755037534571,0.0155864197530864,0.0133991537376586,0.0161991307783484,0.024537037037037,0.0232722143864598,0.0248913472935598,0.0089506172839506,0.0098730606488011,0.0086922165152113,0.0157407407407407,0.0141043723554301,0.0161991307783484,12960.0,2836.0,10124.0
BAC,13,2024-01-12,15846,15852,100,126,3232,3271,16,19,50,63,11143,62284,3,67,2242,13800,3,67,2024-01-12,0.0018467220683287,0.0025662959794696,0.0010030090270812,0.0013850415512465,0.0008554319931565,0.0020060180541624,0.0212373037857802,0.0265183917878528,0.0150451354062186,0.0198522622345337,0.0179640718562874,0.0220661985957873,-0.0013850415512465,-0.0085543199315654,0.0070210631895687,0.007848568790397,0.0076988879384088,0.0080240722166499,2166.0,1169.0,997.0,-0.0041021267394999,0.0114732563816342,-0.000325184278241,-0.0011505860610059,0.0015632869523883,-0.0155753831211341,2024-01-12,0.000494071146245,0.0,0.0005881199764752,0.0016469038208168,0.0,0.001960399921584,0.0187747035573122,0.0123583934088568,0.0199960792001568,0.0304677206851119,0.0360453141091658,0.02940599882376,0.0116930171277997,0.0236869207003089,0.0094099196236032,0.011528326745718,0.0144181256436663,0.0109782395608704,12144.0,1942.0,10202.0
BAC,14,2024-04-16,17252,15125,124,106,3411,3125,16,17,62,53,11847,52104,3,58,2266,11133,3,58,2024-04-16,0.0004035512510088,0.0007112375533428,0.0,0.0028248587570621,0.0028449502133712,0.0027985074626865,0.0209846650524616,0.0248933143669985,0.0158582089552238,0.0234059725585149,0.0256045519203413,0.0205223880597014,0.0024213075060532,0.0007112375533428,0.0046641791044776,0.0234059725585149,0.0184921763869132,0.0298507462686567,2478.0,1406.0,1072.0,0.0050821638606399,0.0090351054117746,-0.0113585698817434,4.6442750684699136e-05,0.0007112375533428,-0.0039529415511347,2024-04-16,0.0020336476243298,0.0,0.0025005683109797,0.001479016454058,0.0009900990099009,0.0015912707433507,0.0173784433351821,0.0118811881188118,0.0186406001363946,0.036790534294694,0.0435643564356435,0.035235280745624,0.0194120909595119,0.0316831683168316,0.0165946806092293,0.015899426881124,0.0128712871287128,0.0165946806092293,10818.0,2020.0,8798.0
BAC,15,2024-07-16,20953,12391,124,80,4199,2476,20,15,62,40,31583,35674,7,79,6295,8235,7,79,2024-07-16,0.0016427104722792,0.0013468013468013,0.0021052631578947,0.0,0.0,0.0,0.0135523613963039,0.0094276094276094,0.02,0.033264887063655,0.0316498316498316,0.0357894736842105,0.0197125256673511,0.0222222222222222,0.0157894736842105,0.0151950718685831,0.0141414141414141,0.0168421052631578,2435.0,1485.0,950.0,-0.0041396420343788,-0.0105723905723905,-0.0027006911217437,0.0,-0.0007584618110933,0.0064327485380116,2024-07-16,0.0028823635381012,0.0035536602700781,0.0021921812203142,0.0014411817690506,0.0010660980810234,0.0018268176835951,0.0165735903440821,0.0149253731343283,0.0182681768359517,0.0273824536119618,0.036958066808813,0.0175374497625137,0.0108088632678796,0.0220326936744847,-0.000730727073438,0.0149522608539001,0.0113717128642501,0.0186335403726708,11102.0,5628.0,5474.0
BAC,16,2024-10-15,16783,22674,90,152,3295,4612,17,23,45,76,10309,45989,3,54,1983,9891,3,54,2024-10-15,0.0003757985719654,0.0,0.0006906077348066,0.0056369785794813,0.009068425391591,0.0027624309392265,0.020293122886133,0.0263808738664468,0.0151933701657458,0.0232995114618564,0.0222588623248145,0.024171270718232,0.0030063885757234,-0.0041220115416323,0.0089779005524861,0.0105223600150319,0.0098928276999175,0.011049723756906,2661.0,1213.0,1448.0,-0.0019124083934175,0.0111875037007009,-0.0011568960569885,0.0063059944523645,-0.0006906077348066,-0.0130999120941185,2024-10-15,0.001466275659824,0.0010893246187363,0.0015560165975103,0.001466275659824,0.0,0.0018153526970954,0.0129870129870129,0.0108932461873638,0.0134854771784232,0.0295349811478843,0.0326797385620915,0.0287863070539419,0.0165479681608713,0.0217864923747276,0.0153008298755186,0.0134059488898198,0.0108932461873638,0.0140041493775933,9548.0,1836.0,7712.0
BAC,17,2025-01-16,18027,15567,98,110,3628,3148,20,16,49,55,8196,66472,3,81,1658,14712,3,81,2025-01-16,0.0,0.0,0.0,0.0060579835569017,0.0096870342771982,0.001031991744066,0.0168758113370835,0.022354694485842,0.0092879256965944,0.028991778450887,0.0305514157973174,0.0268317853457172,0.0121159671138035,0.0081967213114754,0.0175438596491228,0.0125486802250108,0.0081967213114754,0.0185758513931888,2311.0,1342.0,969.0,0.0037196304516002,0.0130667687892476,-0.0103791300817134,0.0086550425331321,0.0,-0.0093471383376473,2025-01-16,0.0018388498829822,0.0,0.002085308056872,0.0026746907388833,0.0014144271570014,0.0028436018957345,0.0167168171180207,0.0084865629420084,0.0178199052132701,0.025075225677031,0.0424328147100424,0.0227488151658767,0.0083584085590103,0.0339462517680339,0.0049289099526066,0.0187228351721832,0.0183875530410183,0.0187677725118483,11964.0,1414.0,10550.0
BAC,18,2025-04-15,34320,20287,116,102,7288,4303,22,16,58,51,29692,49227,10,66,5922,10979,10,66,2025-04-15,0.0062326869806094,0.0085714285714285,0.0019582245430809,0.0046168051708217,0.005,0.0039164490861618,0.0295475530932594,0.0332142857142857,0.0228459530026109,0.0272391505078485,0.0278571428571428,0.0261096605744125,-0.0023084025854108,-0.0053571428571428,0.0032637075718015,0.0221606648199446,0.0185714285714285,0.0287206266318537,4332.0,2800.0,1532.0,0.0017474822827303,0.0103683327116747,-0.0101491980604252,0.0010835509138381,0.0066132040283476,-0.0086208504289444,2025-04-15,0.0020802377414561,0.0018450184501845,0.0022388059701492,0.0038632986627043,0.0022140221402214,0.0049751243781094,0.0193164933135215,0.0143911439114391,0.022636815920398,0.0240713224368499,0.0280442804428044,0.0213930348258706,0.0047548291233283,0.0136531365313653,-0.0012437810945273,0.0199108469539375,0.0166051660516605,0.022139303482587,13460.0,5420.0,8040.0
BAC,19,2025-07-16,68074,40675,122,74,15341,8302,17,12,61,37,12251,37556,3,62,2410,8518,3,62,2025-07-16,0.0009138679460817,0.0005446623093681,0.0015403573629081,0.0015992689056431,0.0012708787218591,0.0021565003080714,0.0118802832990632,0.0103485838779956,0.014479359211337,0.0292437742746173,0.0319535221496005,0.0246457178065311,0.017363490975554,0.0216049382716049,0.010166358595194,0.0190769933744573,0.0170660856935366,0.0224892174984596,8754.0,5508.0,3246.0,0.0073078043430694,-0.0041307753333413,-0.0054231318049229,-0.0008856215862123,-0.00099569505354,0.0114385796764108,2025-07-16,0.0007682458386683,0.0009398496240601,0.0007039774727208,0.0015364916773367,0.0,0.0021119324181626,0.0079385403329065,0.0009398496240601,0.010559662090813,0.026888604353393,0.0357142857142857,0.0235832453361492,0.0189500640204865,0.0347744360902255,0.0130235832453361,0.0151088348271446,0.0093984962406015,0.0172474480816613,7810.0,2128.0,5682.0
BAC,20,2025-10-15,18454,12633,110,80,3758,2569,16,16,55,40,5560,64602,3,75,1081,13826,3,75,2025-10-15,0.0,0.0,0.0,0.001860465116279,0.0016433853738701,0.0021436227224008,0.0223255813953488,0.0205423171733771,0.0246516613076098,0.035813953488372,0.0320460147904683,0.0407288317256162,0.0134883720930232,0.0115036976170912,0.0160771704180064,0.0088372093023255,0.0049301561216105,0.0139335476956055,2150.0,1217.0,933.0,-0.0086828169351479,-0.0041093441342327,-0.009003391573995,-0.0005002373485306,0.0,-0.0045734728009152,2025-10-15,0.0015477214101461,0.0020703933747412,0.0015003750937734,0.0017196904557179,0.0,0.0018754688672168,0.0122098022355975,0.0020703933747412,0.0131282820705176,0.0364574376612209,0.05175983436853,0.0350712678169542,0.0242476354256233,0.0496894409937888,0.0219429857464366,0.0151332760103181,0.0186335403726708,0.0148162040510127,11630.0,966.0,10664.0
GOOGL,1,2021-02-02,25305,42548,206,322,4898,8195,24,27,103,161,12850,21811,5,31,2485,4455,5,31,2021-02-03,0.0016587677725118,0.0038910505836575,0.0003734129947722,0.0189573459715639,0.0175097276264591,0.0197908887229275,0.0362559241706161,0.0298313878080415,0.0399551904406273,0.0225118483412322,0.0252918287937743,0.0209111277072442,-0.0137440758293838,-0.0045395590142671,-0.0190440627333831,0.0144549763033175,0.0149156939040207,0.0141896938013442,4220.0,1542.0,2678.0,0.0043807010865301,-0.0101238026325858,0.0007260001026764,-0.0022811610964684,0.0035176375888853,0.0145045037191159,2021-02-03,0.0010585744530698,0.000914913083257,0.0011487650775416,0.0003528581510232,0.000914913083257,0.0,0.0127028934368383,0.0155535224153705,0.0109132682366456,0.0352858151023288,0.0292772186642269,0.0390580126364158,0.0225829216654904,0.0137236962488563,0.0281447443997702,0.0116443189837685,0.0100640439158279,0.012636415852958,5668.0,2186.0,3482.0
GOOGL,2,2021-04-27,24433,22428,210,176,4971,4424,23,18,105,88,10808,20581,5,38,2085,4197,5,38,2021-04-28,0.0022189349112426,0.0007374631268436,0.0037091988130563,0.0229289940828402,0.0125368731563421,0.0333827893175074,0.0417899408284023,0.0250737463126843,0.0586053412462908,0.0159023668639053,0.0199115044247787,0.0118694362017804,-0.025887573964497,-0.0051622418879056,-0.0467359050445103,0.0096153846153846,0.0117994100294985,0.0074183976261127,2704.0,1356.0,1348.0,0.0080420682229983,-0.0335315949336064,0.0043810124033857,-0.0208459161611652,-0.0029717356862127,0.0415736631566047,2021-04-28,0.0012264922322158,0.0010964912280701,0.0013037809647979,0.0004088307440719,0.0010964912280701,0.0,0.0151267375306623,0.0120614035087719,0.0169491525423728,0.0396565821749795,0.0328947368421052,0.0436766623207301,0.0245298446443172,0.0208333333333333,0.0267275097783572,0.0098119378577269,0.0054824561403508,0.0123859191655801,4892.0,1824.0,3068.0
GOOGL,3,2021-07-27,26512,28115,220,226,5303,5554,25,25,110,113,9366,24600,5,41,1891,5122,5,41,2021-07-28,0.0046353522867737,0.0056039850560398,0.003680981595092,0.0203955500618047,0.0080946450809464,0.0325153374233128,0.030593325092707,0.0205479452054794,0.0404907975460122,0.0173053152039555,0.0112079701120797,0.0233128834355828,-0.0132880098887515,-0.0093399750933997,-0.0171779141104294,0.0160692212608158,0.0174346201743462,0.014723926380368,3236.0,1606.0,1630.0,-0.0121049133235031,-0.0199428523405328,0.0027106937939781,-0.0244206923423664,0.0019230034609478,0.0078379390170297,2021-07-28,0.0007361059992638,0.0012626262626262,0.0005194805194805,0.0018402649981597,0.0025252525252525,0.0015584415584415,0.01324990798675,0.0126262626262626,0.0135064935064935,0.034228928965771,0.0315656565656565,0.0353246753246753,0.0209790209790209,0.0189393939393939,0.0218181818181818,0.0095693779904306,0.0063131313131313,0.0109090909090909,5434.0,1584.0,3850.0
GOOGL,4,2021-10-26,23700,25510,192,204,4715,5085,23,26,96,102,23348,25367,7,41,4550,5282,7,41,2021-10-27,0.0024238227146814,0.0027720027720027,0.002076124567474,0.0148891966759002,0.0103950103950103,0.0193771626297577,0.0270083102493074,0.0194040194040194,0.0346020761245674,0.0152354570637119,0.0152460152460152,0.0152249134948096,-0.0117728531855955,-0.0041580041580041,-0.0193771626297577,0.0076177285318559,0.009009009009009,0.0062283737024221,2888.0,1443.0,1445.0,2.1101751205556893e-05,-0.015198056720548,0.0027806353065868,-0.0089821522347473,0.0006958782045287,0.0152191584717536,2021-10-27,0.0009932952570151,0.0014612761811982,0.0005065856129685,0.0014899428855227,0.0009741841207988,0.0020263424518743,0.0131611621554507,0.00828056502679,0.0182370820668693,0.0317854482244847,0.0301997077447637,0.033434650455927,0.018624286069034,0.0219191427179736,0.0151975683890577,0.0091879811273901,0.0073063809059912,0.011144883485309,8054.0,4106.0,3948.0
