ticker,t_earnings_date,announce_timing,pre_date,post_date,d5,d10,d20,pre_adj_close,post_adj_close,adj_close_5,adj_close_10,adj_close_20,post_minus_pre,r_post_pre,drift_5,drift_10,drift_20,r_5_post,r_10_post,r_20_post,eps_est,eps_actual,revenue_est,revenue_actual,eps_surprise,revenue_surprise,news_tminus1_date,news_tplus1_date,news_tminus1_k,news_tminus1_pos,news_tminus1_neu,news_tminus1_neg,news_tminus1_pos_share,news_tminus1_neu_share,news_tminus1_neg_share,news_tplus1_k,news_tplus1_pos,news_tplus1_neu,news_tplus1_neg,news_tplus1_pos_share,news_tplus1_neu_share,news_tplus1_neg_share,transcript_date_used,transcript_sentence_k,transcript_pos,transcript_neu,transcript_neg,transcript_pos_share,transcript_neu_share,transcript_neg_share
NVDA,2023-08-23,amc,2023-08-23,2023-08-24,2023-08-31,2023-09-08,2023-09-22,47.081756591796875,47.12871170043945,49.319114685058594,45.54262161254883,41.58317565917969,0.046955108642578125,0.00099731004196979,2.1904029846191406,-1.586090087890625,-5.545536041259766,0.0464770392736773,-0.033654433373272896,-0.11766788951305152,0.21,0.27,11224000000.0,13507000000.0,0.28571428571428586,0.20340342124019958,2023-08-22,2023-08-24,43,17,22,4,0.3953488372093023,0.5116279069767442,0.09302325581395349,79,45,17,17,0.569620253164557,0.21518987341772153,0.21518987341772153,2023-08-23,495,86,401,8,0.17373737373737375,0.8101010101010101,0.01616161616161616
NVDA,2023-11-21,amc,2023-11-21,2023-11-22,2023-11-30,2023-12-07,2023-12-21,49.91180038452149,48.68458938598633,46.73985290527344,46.5700569152832,48.96272277832031,-1.2272109985351634,-0.024587592294421423,-1.9447364807128906,-2.114532470703125,0.2781333923339844,-0.03994562766657894,-0.04343330194157469,0.005712965762715072,0.34,0.4,15194600000.0,18120000000.0,0.1764705882352941,0.19252892474958208,2023-11-20,2023-11-22,25,7,14,4,0.28,0.56,0.16,40,23,10,7,0.575,0.25,0.175,2023-11-21,525,83,438,4,0.1580952380952381,0.8342857142857143,0.007619047619047619
NVDA,2024-02-21,amc,2024-02-21,2024-02-22,2024-02-29,2024-03-07,2024-03-21,67.43443298339844,78.49427032470703,79.06794738769531,92.62173461914062,91.38837432861328,11.059837341308594,0.16400875416319427,0.5736770629882812,14.127464294433594,12.89410400390625,0.007308521508833099,0.1799808347283509,0.1642680918055197,0.46,0.52,20238800000.0,22103000000.0,0.13043478260869565,0.09211020416230212,2024-02-20,2024-02-22,48,14,15,19,0.2916666666666667,0.3125,0.3958333333333333,71,46,21,4,0.647887323943662,0.29577464788732394,0.056338028169014086,2024-02-21,498,76,416,6,0.15261044176706828,0.8353413654618473,0.012048192771084338
NVDA,2024-05-22,amc,2024-05-22,2024-05-23,2024-05-31,2024-06-07,2024-06-24,94.90158081054688,103.74607849121094,109.57709503173828,120.82636260986328,118.05946350097656,8.844497680664062,0.09319652639212017,5.831016540527344,17.080284118652344,14.313385009765625,0.05620469347206547,0.16463546735503187,0.13796555222063844,0.56,0.61,24592795107.0,26044000000.0,0.08928571428571416,0.05900935158797523,2024-05-21,2024-05-23,32,17,8,7,0.53125,0.25,0.21875,72,29,25,18,0.4027777777777778,0.3472222222222222,0.25,2024-05-22,490,88,391,11,0.17959183673469387,0.7979591836734694,0.022448979591836733
NVDA,2024-08-28,amc,2024-08-28,2024-08-29,2024-09-06,2024-09-13,2024-09-27,125.55626678466795,117.53968811035156,102.7860107421875,119.05923461914062,121.3584442138672,-8.016578674316392,-0.06384849501829337,-14.753677368164062,1.5195465087890625,3.818756103515639,-0.12552081433390094,0.012927944026552396,0.0324890780714886,0.64,0.68,28779505589.0,30040000000.0,0.06250000000000006,0.04379833444678013,2024-08-27,2024-08-29,60,18,29,13,0.3,0.48333333333333334,0.21666666666666667,70,19,19,32,0.2714285714285714,0.2714285714285714,0.45714285714285713,2024-08-28,530,88,432,10,0.1660377358490566,0.8150943396226416,0.018867924528301886
NVDA,2024-11-20,amc,2024-11-20,2024-11-21,2024-11-29,2024-12-06,2024-12-20,145.84005737304688,146.6197967529297,138.2026824951172,142.40106201171875,134.6631622314453,0.7797393798828125,0.005346537802630502,-8.4171142578125,-4.2187347412109375,-11.956634521484375,-0.05740776105423373,-0.028773295521067777,-0.08154856838079383,0.75,0.81,33171592429.0,35082000000.0,0.08000000000000007,0.05759167501798441,2024-11-19,2024-11-21,54,14,33,7,0.25925925925925924,0.6111111111111112,0.12962962962962962,101,43,30,28,0.42574257425742573,0.297029702970297,0.27722772277227725,2024-11-20,476,92,376,8,0.19327731092436976,0.7899159663865546,0.01680672268907563
NVDA,2025-02-26,amc,2025-02-26,2025-02-27,2025-03-06,2025-03-13,2025-03-27,131.24411010742188,120.11714935302734,110.53976440429688,115.55902862548828,111.40977478027344,-11.126960754394531,-0.08478064840614363,-9.577384948730469,-4.5581207275390625,-8.707374572753906,-0.07973370164307092,-0.03794729355541593,-0.0724906861314425,0.848,0.89,38101348563.0,39331000000.0,0.0495283018867925,0.03227317361134318,2025-02-25,2025-02-27,44,7,21,16,0.1590909090909091,0.4772727272727273,0.36363636363636365,83,33,27,23,0.39759036144578314,0.3253012048192771,0.27710843373493976,2025-02-26,640,85,547,8,0.1328125,0.8546875,0.0125
NVDA,2025-05-28,amc,2025-05-28,2025-05-29,2025-06-05,2025-06-12,2025-06-27,134.78553771972656,139.1647491455078,139.964599609375,144.98374938964844,157.73231506347656,4.37921142578125,0.03249021742145208,0.7998504638671875,5.819000244140625,18.56756591796875,0.005747507675459396,0.04181375154175293,0.13342147369916857,0.737,0.81,43334160366.0,44062000000.0,0.09905020352781556,0.01679597868869898,2025-05-27,2025-05-29,0,0,0,0,,,,72,38,23,11,0.5277777777777778,0.3194444444444444,0.1527777777777778,2025-05-28,520,98,407,15,0.18846153846153846,0.7826923076923077,0.028846153846153848
NVDA,2025-08-27,amc,2025-08-27,2025-08-28,2025-09-05,2025-09-12,2025-09-26,181.57965087890625,180.1498107910156,167.0012969970703,177.8101043701172,178.18008422851562,-1.4298400878906534,-0.007874451134638472,-13.148513793945284,-2.339706420898409,-1.9697265624999716,-0.07298655344799854,-0.012987559690598838,-0.010933825319333623,1.01,1.05,46048920689.0,46743000000.0,0.03960396039603964,0.015072651011466577,2025-08-26,2025-08-28,0,0,0,0,,,,45,12,18,15,0.26666666666666666,0.4,0.3333333333333333,2025-08-27,512,105,404,3,0.205078125,0.7890625,0.005859375
NVDA,2025-11-19,amc,2025-11-19,2025-11-20,2025-11-28,2025-12-05,2025-12-19,186.50961303710935,180.62994384765625,176.99014282226562,182.41000366210935,180.9900054931641,-5.879669189453097,-0.0315247514254573,-3.639801025390625,1.7800598144530966,0.3600616455078409,-0.020150596007827204,0.00985473270120929,0.0019933663147873038,1.26,1.3,54913638815.0,57006000000.0,0.03174603174603177,0.03810275971783641,2025-11-18,2025-11-20,95,22,45,28,0.23157894736842105,0.47368421052631576,0.29473684210526313,154,81,45,28,0.525974025974026,0.2922077922077922,0.18181818181818182,2025-11-19,581,115,460,6,0.19793459552495696,0.7917383820998278,0.010327022375215147
