ticker,earnings_date,px_-5,px_-1,px_+0,px_+1,px_+5,px_+10,pct_m5_p5,logpct_m5_p5,pct_m1_p1,logpct_m1_p1,pct_p0_p1,logpct_p0_p1,pct_p0_p5,logpct_p0_p5,pct_p0_p10,logpct_p0_p10
TSLA,2023-07-19,277.8999938964844,291.260009765625,262.8999938964844,260.0199890136719,255.7100067138672,259.32000732421875,-7.98488221301753,-8.321729866717456,-10.725818754552597,-11.345786370116176,-1.0954754468143868,-1.1015199637560409,-2.7348753706887496,-2.7729692401433375,-1.3617294238794209,-1.371085996898871
TSLA,2023-10-18,258.8699951171875,242.67999267578125,220.11000061035156,211.9900054931641,205.7599945068359,218.5099945068359,-20.516089779469926,-22.961557197399447,-12.646278271327771,-13.520454323300028,-3.6890623300491643,-3.7588294506416884,-6.5194702938185305,-6.741700981464553,-0.7269120435595577,-0.7295669227364892
TSLA,2024-01-24,211.8800048828125,207.8300018310547,182.6300048828125,183.25,188.86000061035156,189.55999755859375,-10.864642128544855,-11.50140966548142,-11.82697474594443,-12.586910587456913,0.3394815203478396,0.3389065826718794,3.4112662547080674,3.3543728126648347,3.794553189782812,3.724330928001305
TSLA,2024-04-23,155.4499969482422,144.67999267578125,162.1300048828125,170.17999267578125,179.99000549316406,174.72000122070312,15.786432310508559,14.657720743766294,17.625104569326243,16.233230092301888,4.965143743002587,4.845814470471284,11.015851521907226,10.450281163203341,7.765370973121644,7.4786186864537685
TSLA,2024-07-23,248.5,246.3800048828125,215.9900054931641,220.25,232.07000732421875,191.7599945068359,-6.611667072748995,-6.840376368163077,-10.605570405455955,-11.211181453575675,1.9723109396238891,1.953112906763447,7.444789769017146,7.180694610639818,-11.21811675082116,-11.898757426856314
TSLA,2024-10-23,220.88999938964844,213.6499938964844,260.4800109863281,269.19000244140625,249.8500061035156,296.9100036621094,13.110601110909471,12.319592493334532,25.99579224506392,23.107832552532013,3.343823359841336,3.2891334056112616,-4.080929220849294,-4.16653627724837,13.985715271523613,13.090294991936457
TSLA,2025-01-29,412.3800048828125,389.1000061035156,400.2799987792969,404.6000061035156,374.3200073242187,355.94000244140625,-9.229350867632258,-9.6834200077443,3.983551723686274,3.906254414220614,1.0792463618949588,1.073464064632074,-6.485458062917548,-6.705323304794071,-11.077245046744999,-11.740211499175391
TSLA,2025-04-22,254.11000061035156,237.97000122070312,250.7400054931641,259.510009765625,282.1600036621094,276.2200012207031,11.038527796774611,10.470705236816109,9.051564665474277,8.665065470401583,3.49764859229853,3.437870754426389,12.53090750602297,11.80577313109481,10.16191878811843,9.678108647340927
TSLA,2025-07-23,319.4100036621094,332.55999755859375,305.29998779296875,316.05999755859375,308.2699890136719,322.2699890136719,-3.4876849568625468,-3.549956875818011,-4.961510741258913,-5.088822634667634,3.524405566934252,3.4637201499348804,0.9728140646756867,0.968112694456888,5.5584677036446095,5.40948096610826
TSLA,2025-10-22,428.75,438.9700012207031,448.9800109863281,433.7200012207031,440.1000061035156,445.9100036621094,2.6472317442602034,2.6127989205370445,-1.1959814988269368,-1.2031908972600698,-3.398817183887881,-3.457920037137167,-1.9778174229415524,-1.9976380104328488,-0.6837737202318839,-0.6861221642185413
